Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,72000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,72000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,72000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,72000.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,72000.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,72000.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,72000.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,72000.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,72000.0,1104.0
9,0.0,0.0,0.0,0.0,770.993711340197,0.0,338.050656000009,0.0,71172.0428357601,1109.044367340206
10,23.45055,0.0,0.0,0.0,1103.14966333763,0.0,0.0,0.0,69987.3889876741,1126.60021333763
11,0.0,0.0,0.0,0.0,1127.57731958763,0.0,0.0,0.0,68776.5026908661,1127.57731958763
12,32.45745,0.0,0.0,0.0,1145.31386759021,0.0,0.0,0.0,67546.5694138148,1177.7713175902102
13,54.92505,0.0,0.0,0.0,1134.79671552835,0.0,0.0,0.0,66327.9303292697,1189.72176552835
14,17.8923,0.0,0.0,0.0,1160.48589884021,0.0,0.0,0.0,65081.7040633331,1178.37819884021
15,0.0,0.0,0.0,0.0,1211.34020618557,0.0,0.0,0.0,63780.8662130479,1211.34020618557
16,0.0,0.0,0.0,0.0,1282.21649484536,0.0,0.0,0.0,62403.9155098205,1282.21649484536
17,0.0,0.0,0.0,0.0,1243.55670103093,0.0,0.0,0.0,61068.4809081979,1243.55670103093
18,0.0,0.0,0.0,0.0,1469.07216494845,0.0,0.0,0.0,59490.8690472138,1469.07216494845
19,0.0,0.0,0.0,0.0,1552.83505154639,0.0,0.0,0.0,57823.3056327525,1552.83505154639
20,0.0,0.0,0.0,0.0,1552.83505154639,0.0,0.0,0.0,56155.7422182911,1552.83505154639
21,0.0,0.0,0.0,0.0,1572.16494845361,0.0,0.0,0.0,54467.4207530274,1572.16494845361
22,0.0,0.0,0.0,0.0,1636.59793814433,0.0,0.0,0.0,52709.9057850889,1636.59793814433
23,0.0,0.0,0.0,0.0,1597.9381443299,0.0,0.0,0.0,50993.9069187552,1597.9381443299
24,0.0,0.0,0.0,0.0,1649.48453608247,0.0,0.0,0.0,49222.5532502818,1649.48453608247
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,49222.5532502818,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,49222.5532502818,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,49222.5532502818,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,49222.5532502818,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,49222.5532502818,1572.0
30,0.0,0.0,0.0,0.0,1817.01030927835,0.0,0.0,0.0,47271.296474854,1817.01030927835
