P_PV;P_BESS;E_BESS;T_BESS;pv2load;pv2bess;pv2curtail;pv2grid;bess2load;bess2grid;grid2load;grid2bess;annual_energy;capex;capex_pv;capex_bess;opex;opex_pv;opex_bess;capex_co2;capex_co2_pv;capex_co2_bess;opex_co2;opex_co2_pv;opex_co2_bess;lcoe_investor;lcoe_enduser;lcoe_revenue;lco2_investor;lco2_enduser;lco2_abatement;savings;energy_procurement_costs;energy_procurement_costs_load;energy_procurement_costs_bess;profit;profit_pv;profit_bess;co2avoided;co2burden;co2burden_load;co2burden_bess;co2abatement;co2abatement_pv;co2abatement_bess;cycles;self_sufficiency;ress;self_consumption;net_savings;net_co2avoided;net_earnings;net_abatement;PV_Load_M;BESS_Load_M;pv2load_share;pv2bess_share;pv2grid_share;curtailment_share;bess2load_share;bess2grid_share;earnings_class;co2abatement_class;savings_class;co2avoided_class;label
1.0;30.0;240.0;8.0;1714874;35023;0;0;953214;16111;17680395;959206;2684199.0;55580000.0;80000.0;55500000.0;1443000.0;3000.0;1440000.0;24033000.0;33000.0;24000000.0;0.0;0.0;0.0;1.6182098989041567;0.2572475204546979;1.6180871101742798;0.5285143591360473;0.09460969389881052;0.528335216058464;208766.0522300001;1223889.6572400013;1183555.2037000004;40334.45353999999;437.56065;0.0;437.56065;102845.77950000008;704284.6596900006;672980.8481500011;31303.81154;638.38075;0.0;638.38075;4.0;13.150451741563153;8.617757808359022;0.02996128235662773;-528706.6706800004;-691466.0077899998;-519293.9216200005;-684872.5310699998;0.3;10.0;0.9799856791571161;0.020014320842883897;0.0;0.0;0.9833791555979676;0.01662084440203234;negative;negative;negative;negative;Environmental Dispatch Optimisation
5.0;1.5;1.5;1.0;4983549;357986;199037;3216332;310736;30476;15108692;26822;8541093.0;1075000.0;400000.0;675000.0;24000.0;15000.0;9000.0;315000.0;165000.0;150000.0;0.0;0.0;0.0;0.009501470899000854;0.043411186471010915;-0.00714811904407019;0.00221791222493138;0.02231177910780507;-0.008336027039375549;324264.53084999917;1069109.0268400018;1068214.3167200016;894.7101200000001;188791.3248399999;187042.48719999992;1748.83764;198371.3433499993;580158.9523600003;579284.8707000003;874.08166;119672.14704999999;118562.30458000001;1109.8424700000003;227.0;26.09443144250927;25.987678670960022;0.01829127524109242;-722874.4698400018;-384624.14606000145;-533220.9544700019;-265108.7098700014;1.7;0.5;0.569099421439358;0.04088042988709251;0.36729099690941;0.022729151764139473;0.9106830943812059;0.08931690561879418;negative;negative;negative;negative;Environmental Dispatch Optimisation
5.0;6.0;6.0;1.0;4983549;1050489;43938;2678972;1004897;22133;14462291;107195;8689551.0;3100000.0;400000.0;2700000.0;51000.0;15000.0;36000.0;765000.0;165000.0;600000.0;0.0;0.0;0.0;0.02544084194591194;0.0486735556342503;0.011957297660769375;0.005412749664635144;0.022745458692553597;-0.0031990991148983638;367357.2041399996;1031679.9284600035;1028086.7904100033;3593.1380500000005;155548.72078999973;154343.87464999972;1204.84614;224259.55603999938;558666.6487400004;555177.8154900006;3488.83325;99347.91868999998;98561.1284;786.79029;171.0;29.515806873670165;29.0571936536974;0.020662646575040848;-586847.4839800005;-344640.98446000135;-429200.45711000054;-245296.8059400012;1.7;2.0;0.5690965619528631;0.11996063011907801;0.3059253063967035;0.005017501531355445;0.9784495097514191;0.02155049024858086;negative;negative;negative;negative;Environmental Dispatch Optimisation
5.0;6.0;24.0;4.0;4982999;2516202;0;1257882;2487819;28580;13081888;316577;8757280.0;6700000.0;400000.0;6300000.0;159000.0;15000.0;144000.0;2565000.0;165000.0;2400000.0;0.0;0.0;0.0;0.05908057761407793;0.059726333169463665;0.05311445892368373;0.01789390096902543;0.02611428325986524;0.013865029485022964;458813.95291999954;954475.7838699998;942925.0061100005;11550.77776;69362.72814999995;67761.79530999993;1600.9328400000002;278545.2904599994;514994.3405200008;504626.1462800011;10368.19424;46840.08683000002;45833.348330000015;1006.7384999999999;104.0;36.82211065714524;35.45177812669228;0.025679874713780873;-285233.00371000025;-263199.27103000163;-211565.7130100003;-217129.29598000163;1.7;2.0;0.5690249824056709;0.2873333506145825;0.14364166697974656;0.0;0.9886425006527184;0.011357499347281572;negative;negative;negative;negative;Environmental Dispatch Optimisation
5.0;6.0;48.0;8.0;4979291;2676749;0;1101065;2729338;28580;12860584;418820;8838274.0;11500000.0;400000.0;11100000.0;303000.0;15000.0;288000.0;4965000.0;165000.0;4800000.0;0.0;0.0;0.0;0.10272639225317166;0.0779903801636794;0.09752716761661583;0.033771643421971025;0.032681070935925115;0.03027898678712881;478579.2272799996;940661.5045700002;924539.3841700006;16122.1204;61005.79409999995;59404.861259999954;1600.9328400000002;287472.47277999914;509960.4276400011;496317.24731000134;13643.180330000001;40981.551369999965;39974.81286999996;1006.7384999999999;57.0;37.994231696298705;36.17417562476176;0.0262169460458114;-163366.9509799999;-263295.8091200015;-95864.41028999991;-223377.8696400015;1.7;2.0;0.5686001252697096;0.3056659706603952;0.12573390406989524;0.0;0.9896371103129245;0.01036288968707554;negative;negative;negative;negative;Environmental Dispatch Optimisation
5.0;10.5;10.5;1.0;4983549;1600885;7866;2164688;1559097;21736;13946185;180587;8729070.0;5125000.0;400000.0;4725000.0;78000.0;15000.0;63000.0;1215000.0;165000.0;1050000.0;0.0;0.0;0.0;0.0413175418321648;0.05422729270987281;0.030549334860845625;0.00858604805555563;0.02336526049378356;0.0016615171604956276;401498.5575499992;1002157.1451600014;996293.4965800013;5863.64858;124789.03091;123564.96173000004;1224.06918;244708.49390999932;542002.9611600012;536134.5189000015;5868.442260000001;80245.99658999997;79477.72080999997;768.2757799999999;150.0;32.247343597786575;31.46837286513129;0.022547394073203136;-480025.4006200001;-313339.8944200015;-352288.16214000003;-232973.70269000152;1.7;3.5;0.5690939624446214;0.18281228659899956;0.24719549689916212;0.0008982540572169335;0.9862502870322165;0.013749712967783441;negative;negative;negative;negative;Environmental Dispatch Optimisation
5.0;18.0;18.0;1.0;4983549;2251447;0;1522067;2225411;28580;13325696;287414;8759607.0;8500000.0;400000.0;8100000.0;123000.0;15000.0;108000.0;1965000.0;165000.0;1800000.0;0.0;0.0;0.0;0.0677104076297541;0.06402595484690697;0.06032610399448102;0.01382503316713615;0.02472899979703115;0.008948646699652533;442453.9694599994;967532.6142700013;958155.8624100011;9376.75186;85873.50900999998;84272.57616999997;1600.9328400000002;269016.47647999926;522842.317050001;513498.3270600011;9343.98999;56708.45050999998;55701.71200999999;1006.7384999999999;125.0;35.53146694818878;34.28975818173357;0.024775144823389286;-348700.32272999996;-276295.618230002;-258891.74202999996;-220104.760010002;1.7;6.0;0.5690890884306758;0.25710069688889986;0.17381021468042424;0.0;0.9873202688032029;0.012679731196797148;negative;negative;negative;negative;Environmental Dispatch Optimisation
5.0;18.0;72.0;4.0;4979316;2677053;0;1100737;2935335;28580;12668734;641173;9043968.0;19300000.0;400000.0;18900000.0;447000.0;15000.0;432000.0;7365000.0;165000.0;7200000.0;0.0;0.0;0.0;0.16320225257177554;0.10472546490422792;0.15812261134017336;0.04899936765393464;0.03940282779112946;0.04558712248064519;502261.52786999947;927681.1104200009;902486.7607100002;25194.349710000002;60989.78441999995;59388.85157999996;1600.9328400000002;295743.93878999905;509362.4637200013;488614.80384000123;20747.659880000007;40969.84176999998;39963.10326999997;1006.7384999999999;41.0;39.00967135522312;36.21412010062408;0.026218072656337087;-73946.8544700002;-265872.09435000265;-3948.653220000211;-223883.01493000262;1.7;6.0;0.5686029151639822;0.30570065042035577;0.12569643441566197;0.0;0.9903573483045229;0.009642651695477096;negative;negative;negative;negative;Environmental Dispatch Optimisation
5.0;18.0;144.0;8.0;4979316;2677053;0;1100737;2972860;28580;12633790;653275;9081493.0;33700000.0;400000.0;33300000.0;879000.0;15000.0;864000.0;14565000.0;165000.0;14400000.0;0.0;0.0;0.0;0.290420732774713;0.1610690775859556;0.2853620807722184;0.0948500380959346;0.05966478410846796;0.09145189242149714;504116.0006099994;926181.997850001;900760.1372700002;25421.860580000008;60989.78441999995;59388.85157999996;1600.9328400000002;297193.45438999904;508395.54115000134;487264.98778000125;21130.55337;40969.84176999998;39963.10326999997;1006.7384999999999;20.0;39.19462428841054;36.32037779788282;0.026218072656337087;-54453.33158999961;-269036.9895900022;20819.584620000445;-224251.51568000222;1.7;6.0;0.5686029151639822;0.30570065042035577;0.12569643441566197;0.0;0.9904779039394424;0.0095220960605576;positive;negative;negative;negative;Environmental Dispatch Optimisation
5.0;30.0;30.0;1.0;4981452;2612755;0;1162886;2673700;28580;12910299;427526;8846618.0;13900000.0;400000.0;13500000.0;195000.0;15000.0;180000.0;3165000.0;165000.0;3000000.0;0.0;0.0;0.0;0.10902156144263607;0.08095753382125791;0.103545342909996;0.02195069044452313;0.02768062436888402;0.01826595083653789;472626.93908999965;944313.7245200005;930071.4159800004;14242.30854;64316.60130999995;62715.66846999994;1600.9328400000002;285561.6529099994;511992.3712300012;498094.2355700012;13898.135659999998;43276.19996999997;42269.46146999998;1006.7384999999999;90.0;37.73065466743625;35.87754123350025;0.026005208329596408;-225590.75500999915;-258786.39934000297;-156455.32942999923;-216219.61619000294;1.7;10.0;0.5688476758211886;0.29835871333101066;0.13279361084780075;0.0;0.9894237458738546;0.010576254126145329;negative;negative;negative;negative;Environmental Dispatch Optimisation
