Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,5250.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,5250.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,5250.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,4418.26215022091,9450.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,9450.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,9450.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,9450.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,9450.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,9450.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,9450.0,1056.0
10,4.69011,0.0,0.0,0.0,0.0,0.0,1045.4505933,0.0,9450.0,1050.1407033
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,9450.0,1050.0
12,6.49149,0.0,0.0,0.0,0.0,0.0,1091.7032547,0.0,9450.0,1098.1947447
13,10.98501,0.0,0.0,0.0,0.0,0.0,1099.3445403,0.0,9450.0,1110.3295503000002
14,3.57846,0.0,0.0,0.0,0.0,0.0,1094.5288938,0.0,9450.0,1098.1073538
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,9450.0,1128.0
16,0.0,0.0,0.0,0.0,1282.21649484536,0.0,0.0,0.0,8073.04929677259,1282.21649484536
17,0.0,0.0,0.0,0.0,1243.55670103093,0.0,0.0,0.0,6737.61469515003,1243.55670103093
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,6737.61469515003,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,6737.61469515003,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,6737.61469515003,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,6737.61469515003,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,6737.61469515003,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,6737.61469515003,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,6737.61469515003,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,6737.61469515003,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,6737.61469515003,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,2853.34031648429,9450.0,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,9450.0,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,9450.0,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,9450.0,1692.0
31,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,9450.0,1806.0
32,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,9450.0,1770.0
33,6.53319,0.0,0.0,0.0,0.0,0.0,1763.6628057,0.0,9450.0,1770.1959957
34,17.96919,0.0,0.0,0.0,0.0,0.0,1728.5698857,0.0,9450.0,1746.5390757
35,65.1684,0.0,0.0,0.0,0.0,0.0,1658.786652,0.0,9450.0,1723.955052
36,47.3457,0.0,0.0,0.0,0.0,0.0,1688.074671,0.0,9450.0,1735.4203710000002
37,10.10181,0.0,0.0,0.0,0.0,0.0,1676.2012443,0.0,9450.0,1686.3030543
38,10.44864,0.0,0.0,0.0,0.0,0.0,1735.8648192,0.0,9450.0,1746.3134592
39,0.0,0.0,0.0,0.0,1849.22680412371,0.0,0.0,0.0,7464.14647323485,1849.22680412371
40,0.0,0.0,0.0,0.0,1920.10309278351,0.0,0.0,0.0,5402.18009352747,1920.10309278351
41,0.0,0.0,0.0,0.0,1920.10309278351,0.0,0.0,0.0,3340.2137138201,1920.10309278351
42,0.0,0.0,0.0,0.0,1829.8969072165,0.0,0.0,0.0,1375.11823785737,1829.8969072165
43,0.0,0.0,0.0,0.0,302.750103092782,0.0,1374.079104,0.0,1050.0,1676.829207092782
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,1050.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,1050.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,1050.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,1050.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,1050.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1050.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1050.0,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,1050.0,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,8836.52430044183,9450.0,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,9450.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,9450.0,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,9450.0,1644.0
56,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,9450.0,1842.0
57,0.995463,0.0,0.0,0.0,0.0,0.0,1793.03440089,0.0,9450.0,1794.02986389
58,22.75713,0.0,0.0,0.0,0.0,0.0,1771.9255839,0.0,9450.0,1794.6827139
59,71.0592,0.0,0.0,0.0,0.0,0.0,1791.072576,0.0,9450.0,1862.131776
60,58.9941,0.0,0.0,0.0,0.0,0.0,1772.775723,0.0,9450.0,1831.769823
61,13.24473,0.0,0.0,0.0,0.0,0.0,1817.1526119,0.0,9450.0,1830.3973419
62,5.93799,0.0,0.0,0.0,0.0,0.0,1884.2401497,0.0,9450.0,1890.1781397
63,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,9450.0,1830.0
64,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,9450.0,1878.0
65,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,9450.0,1878.0
66,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,9450.0,1944.0
67,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,9450.0,1878.0
68,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,9450.0,1992.0
69,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,9450.0,2034.0
70,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,9450.0,2016.0
71,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,9450.0,2058.0
72,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,9450.0,2040.0
73,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,9450.0,2016.0
74,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,9450.0,2064.0
75,0.0,0.0,0.0,0.0,0.0,0.0,2046.0,0.0,9450.0,2046.0
76,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,0.0,9450.0,2112.0
77,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,0.0,9450.0,1986.0
78,0.0,0.0,0.0,0.0,0.0,0.0,2166.0,0.0,9450.0,2166.0
79,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,9450.0,2160.0
80,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,0.0,9450.0,2136.0
81,2.161548,0.0,0.0,0.0,0.0,0.0,2295.90329844,0.0,9450.0,2298.06484644
82,13.54311,0.0,0.0,0.0,0.0,0.0,2158.8631833,0.0,9450.0,2172.4062933
83,5.82105,0.0,0.0,0.0,0.0,0.0,2052.3535815,0.0,9450.0,2058.1746315
84,10.65576,0.0,0.0,0.0,0.0,0.0,2149.6639128,0.0,9450.0,2160.3196728000003
85,8.87832,0.0,0.0,0.0,0.0,0.0,2211.3880296,0.0,9450.0,2220.2663496
86,37.5795,0.0,0.0,0.0,0.0,0.0,2231.547885,0.0,9450.0,2269.127385
87,0.0,0.0,0.0,0.0,489.605773195874,0.0,1896.079104,0.0,8924.22060438588,2385.684877195874
88,0.0,0.0,0.0,0.0,2493.55670103093,0.0,0.0,0.0,6246.43205087328,2493.55670103093
89,0.0,0.0,0.0,0.0,2454.8969072165,0.0,0.0,0.0,3610.15959896553,2454.8969072165
90,0.0,0.0,0.0,0.0,2384.0206185567,0.0,0.0,0.0,1050.0,2384.0206185567
91,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.0,1050.0,2394.0
92,0.0,0.0,0.0,0.0,0.0,0.0,2358.0,0.0,1050.0,2358.0
93,0.0,0.0,0.0,0.0,0.0,0.0,2274.0,0.0,1050.0,2274.0
94,0.0,0.0,0.0,0.0,0.0,0.0,2322.0,0.0,1050.0,2322.0
95,0.0,0.0,0.0,0.0,0.0,0.0,2436.0,0.0,1050.0,2436.0
96,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,0.0,1050.0,2508.0
97,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,1050.0,2400.0
98,0.0,0.0,0.0,0.0,0.0,0.0,2406.0,8836.52430044183,9450.0,2406.0
99,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,9450.0,2364.0
100,0.0,0.0,0.0,0.0,0.0,0.0,2412.0,0.0,9450.0,2412.0
101,0.0,0.0,0.0,0.0,0.0,0.0,2268.0,0.0,9450.0,2268.0
102,0.0,0.0,0.0,0.0,0.0,0.0,2442.0,0.0,9450.0,2442.0
103,0.0,0.0,0.0,0.0,0.0,0.0,2586.0,0.0,9450.0,2586.0
104,0.0,0.0,0.0,0.0,0.0,0.0,2526.0,0.0,9450.0,2526.0
105,28.42233,0.0,0.0,0.0,0.0,0.0,2516.4303399,0.0,9450.0,2544.8526699
106,52.404,0.0,0.0,0.0,0.0,0.0,2655.16812,0.0,9450.0,2707.57212
107,82.7556,0.0,0.0,0.0,0.0,0.0,2601.727068,0.0,9450.0,2684.482668
108,118.2408,0.0,0.0,0.0,0.0,0.0,2567.306424,0.0,9450.0,2685.547224
109,300.048,0.0,0.0,0.0,0.0,0.0,2324.95344,0.0,9450.0,2625.00144
110,31.9722,0.0,0.0,0.0,0.0,0.0,2620.986966,0.0,9450.0,2652.959166
111,0.0,0.0,0.0,0.0,2377.49237113402,0.0,552.079104000001,0.0,6896.85097601587,2929.571475134021
112,0.0,0.0,0.0,0.0,2686.85567010309,0.0,0.0,0.0,4011.48191447905,2686.85567010309
113,0.0,0.0,0.0,0.0,2757.73195876289,0.0,0.0,0.0,1050.0,2757.73195876289
114,0.0,0.0,0.0,0.0,0.0,0.0,2562.0,0.0,1050.0,2562.0
115,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,1050.0,2532.0
116,0.0,0.0,0.0,0.0,0.0,0.0,2598.0,0.0,1050.0,2598.0
117,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,1050.0,2532.0
118,0.0,0.0,0.0,0.0,0.0,0.0,2442.0,0.0,1050.0,2442.0
119,0.0,0.0,0.0,0.0,0.0,0.0,2418.0,0.0,1050.0,2418.0
120,0.0,0.0,0.0,0.0,0.0,0.0,2388.0,0.0,1050.0,2388.0
121,0.0,0.0,0.0,0.0,0.0,0.0,2238.0,0.0,1050.0,2238.0
122,0.0,0.0,0.0,0.0,0.0,0.0,2346.0,0.0,1050.0,2346.0
123,0.0,0.0,0.0,0.0,0.0,0.0,2316.0,8836.52430044183,9450.0,2316.0
124,0.0,0.0,0.0,0.0,0.0,0.0,2262.0,0.0,9450.0,2262.0
125,0.0,0.0,0.0,0.0,0.0,0.0,2088.0,0.0,9450.0,2088.0
126,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,0.0,9450.0,2094.0
127,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,9450.0,1992.0
128,0.0,0.0,0.0,0.0,0.0,0.0,2076.0,0.0,9450.0,2076.0
129,17.07459,0.0,0.0,0.0,0.0,0.0,1945.4376477,0.0,9450.0,1962.5122377
130,133.0149,0.0,0.0,0.0,0.0,0.0,1850.975547,0.0,9450.0,1983.990447
131,125.4243,0.0,0.0,0.0,0.0,0.0,1924.338429,0.0,9450.0,2049.762729
132,130.2567,0.0,0.0,0.0,0.0,0.0,1877.651001,0.0,9450.0,2007.907701
133,78.9786,0.0,0.0,0.0,0.0,0.0,1939.390758,0.0,9450.0,2018.369358
134,65.9751,0.0,0.0,0.0,0.0,0.0,1964.004153,0.0,9450.0,2029.979253
135,0.0,0.0,0.0,0.0,1688.0593814433,0.0,372.079104000002,0.0,7637.22145463563,2060.138485443302
136,0.0,0.0,0.0,0.0,2029.63917525773,0.0,0.0,0.0,5457.6261203812,2029.63917525773
137,0.0,0.0,0.0,0.0,2023.19587628866,0.0,0.0,0.0,3284.95013639423,2023.19587628866
138,0.0,0.0,0.0,0.0,2081.18556701031,0.0,0.0,0.0,1050.0,2081.18556701031
139,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,1050.0,1920.0
140,0.0,0.0,0.0,0.0,0.0,0.0,1836.0,0.0,1050.0,1836.0
141,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,1050.0,1980.0
142,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,1050.0,2010.0
143,0.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0,1050.0,2310.0
144,0.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0,1050.0,2310.0
145,0.0,0.0,0.0,0.0,0.0,0.0,2238.0,0.0,1050.0,2238.0
146,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,8836.52430044183,9450.0,2352.0
147,0.0,0.0,0.0,0.0,0.0,0.0,2382.0,0.0,9450.0,2382.0
148,0.0,0.0,0.0,0.0,0.0,0.0,2358.0,0.0,9450.0,2358.0
149,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,9450.0,2364.0
150,0.0,0.0,0.0,0.0,0.0,0.0,2424.0,0.0,9450.0,2424.0
151,0.0,0.0,0.0,0.0,0.0,0.0,2622.0,0.0,9450.0,2622.0
152,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,0.0,9450.0,2676.0
153,1.543956,0.0,0.0,0.0,0.0,0.0,2692.50236268,0.0,9450.0,2694.04631868
154,38.1336,0.0,0.0,0.0,0.0,0.0,2765.010408,0.0,9450.0,2803.144008
155,10.79058,0.0,0.0,0.0,2184.19340206185,0.0,631.612241400003,0.0,7104.43148404011,2826.596223461853
156,10.77927,0.0,0.0,0.0,0.0,0.0,2515.5441081,0.0,7104.43148404011,2526.3233781
157,8.9934,0.0,0.0,0.0,0.0,0.0,2511.276402,0.0,7104.43148404011,2520.269802
158,8.25366,0.0,0.0,0.0,0.0,0.0,2601.9939498,0.0,7104.43148404011,2610.2476098
159,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,0.0,7104.43148404011,2676.0
160,0.0,0.0,0.0,0.0,2764.17525773196,0.0,0.0,0.0,4136.03021929359,2764.17525773196
161,0.0,0.0,0.0,0.0,2873.71134020619,0.0,0.0,0.0,1050.0,2873.71134020619
162,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,1050.0,2532.0
163,0.0,0.0,0.0,0.0,0.0,0.0,2598.0,0.0,1050.0,2598.0
164,0.0,0.0,0.0,0.0,0.0,0.0,2544.0,0.0,1050.0,2544.0
165,0.0,0.0,0.0,0.0,0.0,0.0,2562.0,0.0,1050.0,2562.0
166,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,0.0,1050.0,2502.0
167,0.0,0.0,0.0,0.0,0.0,0.0,2526.0,0.0,1050.0,2526.0
