Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,5250.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,5250.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,5250.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,5250.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,5250.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,5250.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,5250.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,5250.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,5250.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,5250.0,1056.0
10,11.725275,0.0,0.0,0.0,0.0,0.0,1038.62648325,0.0,5250.0,1050.35175825
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,5250.0,1050.0
12,16.228725,0.0,0.0,0.0,0.0,0.0,1082.25813675,0.0,5250.0,1098.48686175
13,27.462525,0.0,0.0,0.0,0.0,0.0,1083.36135075,0.0,5250.0,1110.8238757499998
14,8.94615,0.0,0.0,0.0,0.0,0.0,1089.3222345,0.0,5250.0,1098.2683845
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,5250.0,1128.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,5250.0,1194.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,5250.0,1158.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,5250.0,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,5250.0,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,5250.0,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,5250.0,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,5250.0,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,5250.0,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,5250.0,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,5250.0,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,5250.0,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,5250.0,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,5250.0,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,5250.0,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,5250.0,1692.0
31,0.0,0.0,0.0,0.0,1939.43298969072,0.0,0.0,0.0,3167.2755694902,1939.43298969072
32,0.0,0.0,0.0,0.0,1900.77319587629,0.0,0.0,0.0,1126.06724058525,1900.77319587629
33,16.332975,0.0,0.0,0.0,0.0,0.0,1754.15701425,0.0,1126.06724058525,1770.48998925
34,44.922975,0.0,0.0,0.0,0.0,0.0,1702.42471425,0.0,1126.06724058525,1747.34768925
35,162.921,0.0,0.0,0.0,0.0,0.0,1563.96663,0.0,1126.06724058525,1726.88763
36,118.36425,0.0,0.0,0.0,0.0,0.0,1619.1866775,0.0,1126.06724058525,1737.5509275000002
37,25.254525,0.0,0.0,0.0,70.8338144329887,0.0,1595.54266275,0.0,1050.0,1691.6310021829888
38,26.1216,0.0,0.0,0.0,0.0,0.0,1720.662048,0.0,1050.0,1746.783648
39,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,0.0,1050.0,1722.0
40,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,1050.0,1788.0
41,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,1050.0,1788.0
42,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,1050.0,1704.0
43,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,1050.0,1656.0
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,1050.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,1050.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,1050.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,1050.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,1050.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1050.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1050.0,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,1050.0,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1050.0,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,1050.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,1050.0,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,1050.0,1644.0
56,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,1050.0,1842.0
57,2.4886575,0.0,0.0,0.0,0.0,0.0,1791.586002225,0.0,1050.0,1794.074659725
58,56.892825,0.0,0.0,0.0,0.0,0.0,1738.81395975,0.0,1050.0,1795.70678475
59,177.648,0.0,0.0,0.0,0.0,0.0,1687.68144,0.0,1050.0,1865.32944
60,147.48525,0.0,0.0,0.0,0.0,0.0,1686.9393075,0.0,1050.0,1834.4245575
61,33.111825,0.0,0.0,0.0,0.0,0.0,1797.88152975,0.0,1050.0,1830.99335475
62,14.844975,0.0,0.0,0.0,0.0,0.0,1875.60037425,0.0,1050.0,1890.44534925
63,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,1050.0,1830.0
64,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,1050.0,1878.0
65,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,1050.0,1878.0
66,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,1050.0,1944.0
67,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,1050.0,1878.0
68,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,1050.0,1992.0
69,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,1050.0,2034.0
70,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,1050.0,2016.0
71,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,1050.0,2058.0
72,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,1050.0,2040.0
73,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,1050.0,2016.0
74,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,1050.0,2064.0
75,0.0,0.0,0.0,0.0,0.0,0.0,2046.0,0.0,1050.0,2046.0
76,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,0.0,1050.0,2112.0
77,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,0.0,1050.0,1986.0
78,0.0,0.0,0.0,0.0,0.0,0.0,2166.0,0.0,1050.0,2166.0
79,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,1050.0,2160.0
80,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,0.0,1050.0,2136.0
81,5.40387,0.0,0.0,0.0,0.0,0.0,2292.7582461,0.0,1050.0,2298.1621161000003
82,33.857775,0.0,0.0,0.0,0.0,0.0,2139.15795825,0.0,1050.0,2173.01573325
83,14.552625,0.0,0.0,0.0,0.0,0.0,2043.88395375,0.0,1050.0,2058.43657875
84,26.6394,0.0,0.0,0.0,0.0,0.0,2134.159782,0.0,1050.0,2160.799182
85,22.1958,0.0,0.0,0.0,0.0,0.0,2198.470074,0.0,1050.0,2220.665874
86,93.94875,0.0,0.0,0.0,0.0,0.0,2176.8697125,0.0,1050.0,2270.8184625
87,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,0.0,1050.0,2352.0
88,0.0,0.0,0.0,0.0,0.0,0.0,2322.0,0.0,1050.0,2322.0
89,0.0,0.0,0.0,0.0,0.0,0.0,2286.0,0.0,1050.0,2286.0
90,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,0.0,1050.0,2220.0
91,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.0,1050.0,2394.0
92,0.0,0.0,0.0,0.0,0.0,0.0,2358.0,0.0,1050.0,2358.0
93,0.0,0.0,0.0,0.0,0.0,0.0,2274.0,0.0,1050.0,2274.0
94,0.0,0.0,0.0,0.0,0.0,0.0,2322.0,0.0,1050.0,2322.0
95,0.0,0.0,0.0,0.0,0.0,0.0,2436.0,0.0,1050.0,2436.0
96,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,0.0,1050.0,2508.0
97,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,1050.0,2400.0
98,0.0,0.0,0.0,0.0,0.0,0.0,2406.0,0.0,1050.0,2406.0
99,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,1050.0,2364.0
100,0.0,0.0,0.0,0.0,0.0,0.0,2412.0,0.0,1050.0,2412.0
101,0.0,0.0,0.0,0.0,0.0,0.0,2268.0,0.0,1050.0,2268.0
102,0.0,0.0,0.0,0.0,0.0,0.0,2442.0,0.0,1050.0,2442.0
103,0.0,0.0,0.0,0.0,0.0,0.0,2586.0,0.0,1050.0,2586.0
104,0.0,0.0,0.0,0.0,0.0,0.0,2526.0,0.0,1050.0,2526.0
105,71.055825,0.0,0.0,0.0,0.0,0.0,2475.07584975,0.0,1050.0,2546.13167475
106,131.01,0.0,0.0,0.0,0.0,0.0,2578.9203,0.0,1050.0,2709.9303
107,206.889,0.0,0.0,0.0,0.0,0.0,2481.31767,0.0,1050.0,2688.20667
108,295.602,0.0,0.0,0.0,0.0,0.0,2395.26606,0.0,1050.0,2690.86806
109,750.12,0.0,0.0,0.0,0.0,0.0,1888.3836,0.0,1050.0,2638.5036
110,79.9305,0.0,0.0,0.0,0.0,0.0,2574.467415,0.0,1050.0,2654.397915
111,0.0,0.0,0.0,0.0,0.0,0.0,2766.0,0.0,1050.0,2766.0
112,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,0.0,1050.0,2502.0
113,0.0,0.0,0.0,0.0,0.0,0.0,2568.0,0.0,1050.0,2568.0
114,0.0,0.0,0.0,0.0,0.0,0.0,2562.0,0.0,1050.0,2562.0
115,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,1050.0,2532.0
116,0.0,0.0,0.0,0.0,0.0,0.0,2598.0,0.0,1050.0,2598.0
117,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,1050.0,2532.0
118,0.0,0.0,0.0,0.0,0.0,0.0,2442.0,0.0,1050.0,2442.0
119,0.0,0.0,0.0,0.0,0.0,0.0,2418.0,0.0,1050.0,2418.0
120,0.0,0.0,0.0,0.0,0.0,0.0,2388.0,0.0,1050.0,2388.0
121,0.0,0.0,0.0,0.0,0.0,0.0,2238.0,0.0,1050.0,2238.0
122,0.0,0.0,0.0,0.0,0.0,0.0,2346.0,0.0,1050.0,2346.0
123,0.0,0.0,0.0,0.0,0.0,0.0,2316.0,0.0,1050.0,2316.0
124,0.0,0.0,0.0,0.0,0.0,0.0,2262.0,0.0,1050.0,2262.0
125,0.0,0.0,0.0,0.0,0.0,0.0,2088.0,0.0,1050.0,2088.0
126,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,0.0,1050.0,2094.0
127,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,1050.0,1992.0
128,0.0,0.0,0.0,0.0,0.0,0.0,2076.0,0.0,1050.0,2076.0
129,42.686475,0.0,0.0,0.0,0.0,0.0,1920.59411925,0.0,1050.0,1963.28059425
130,332.53725,0.0,0.0,0.0,0.0,0.0,1657.4388675,0.0,1050.0,1989.9761175
131,313.56075,0.0,0.0,0.0,0.0,0.0,1741.8460725,0.0,1050.0,2055.4068225
132,325.64175,0.0,0.0,0.0,0.0,0.0,1688.1275025,0.0,1050.0,2013.7692525
133,197.4465,0.0,0.0,0.0,0.0,0.0,1824.476895,0.0,1050.0,2021.923395
134,164.93775,0.0,0.0,0.0,0.0,0.0,1868.0103825,0.0,1050.0,2032.9481325
135,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,1050.0,1944.0
136,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,1050.0,1890.0
137,0.0,0.0,0.0,0.0,0.0,0.0,1884.0,0.0,1050.0,1884.0
138,0.0,0.0,0.0,0.0,0.0,0.0,1938.0,0.0,1050.0,1938.0
139,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,1050.0,1920.0
140,0.0,0.0,0.0,0.0,0.0,0.0,1836.0,0.0,1050.0,1836.0
141,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,1050.0,1980.0
142,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,1050.0,2010.0
143,0.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0,1050.0,2310.0
144,0.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0,1050.0,2310.0
145,0.0,0.0,0.0,0.0,0.0,0.0,2238.0,0.0,1050.0,2238.0
146,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,0.0,1050.0,2352.0
147,0.0,0.0,0.0,0.0,0.0,0.0,2382.0,0.0,1050.0,2382.0
148,0.0,0.0,0.0,0.0,0.0,0.0,2358.0,0.0,1050.0,2358.0
149,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,1050.0,2364.0
150,0.0,0.0,0.0,0.0,0.0,0.0,2424.0,0.0,1050.0,2424.0
151,0.0,0.0,0.0,0.0,0.0,0.0,2622.0,0.0,1050.0,2622.0
152,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,0.0,1050.0,2676.0
153,3.85989,0.0,0.0,0.0,0.0,0.0,2690.2559067,0.0,1050.0,2694.1157967000004
154,95.334,0.0,0.0,0.0,0.0,0.0,2709.52602,0.0,1050.0,2804.86002
155,26.97645,0.0,0.0,0.0,0.0,0.0,2649.8328435,0.0,1050.0,2676.8092935
156,26.948175,0.0,0.0,0.0,0.0,0.0,2499.86027025,0.0,1050.0,2526.80844525
157,22.4835,0.0,0.0,0.0,0.0,0.0,2498.191005,0.0,1050.0,2520.674505
158,20.63415,0.0,0.0,0.0,0.0,0.0,2589.9848745,0.0,1050.0,2610.6190245
159,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,0.0,1050.0,2676.0
160,0.0,0.0,0.0,0.0,0.0,0.0,2574.0,0.0,1050.0,2574.0
161,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,0.0,1050.0,2676.0
162,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,1050.0,2532.0
163,0.0,0.0,0.0,0.0,0.0,0.0,2598.0,0.0,1050.0,2598.0
164,0.0,0.0,0.0,0.0,0.0,0.0,2544.0,0.0,1050.0,2544.0
165,0.0,0.0,0.0,0.0,0.0,0.0,2562.0,0.0,1050.0,2562.0
166,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,0.0,1050.0,2502.0
167,0.0,0.0,0.0,0.0,0.0,0.0,2526.0,0.0,1050.0,2526.0
168,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,0.0,1050.0,2520.0
169,0.0,0.0,0.0,0.0,0.0,0.0,2436.0,0.0,1050.0,2436.0
170,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,0.0,1050.0,2550.0
171,0.0,0.0,0.0,0.0,0.0,0.0,2454.0,0.0,1050.0,2454.0
172,0.0,0.0,0.0,0.0,0.0,0.0,2466.0,0.0,1050.0,2466.0
