Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,60000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,60000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,60000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,60000.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,60000.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,60000.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,60000.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,60000.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,60000.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,60000.0,1056.0
10,37.52088,0.0,0.0,0.0,0.0,0.0,1013.6047464,0.0,60000.0,1051.1256264
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,60000.0,1050.0
12,51.93192,0.0,0.0,0.0,1125.02796134021,0.0,0.0,0.0,58791.8514160865,1176.95988134021
13,87.88008,0.0,0.0,0.0,1100.46855927835,0.0,0.0,0.0,57610.0767605041,1188.34863927835
14,28.62768,0.0,0.0,0.0,1149.30321134021,0.0,0.0,0.0,56375.8593943742,1177.93089134021
15,0.0,0.0,0.0,0.0,1211.34020618557,0.0,0.0,0.0,55075.021544089,1211.34020618557
16,0.0,0.0,0.0,0.0,1282.21649484536,0.0,0.0,0.0,53698.0708408616,1282.21649484536
17,0.0,0.0,0.0,0.0,1243.55670103093,0.0,0.0,0.0,52362.636239239,1243.55670103093
18,0.0,0.0,0.0,0.0,1469.07216494845,0.0,0.0,0.0,50785.0243782549,1469.07216494845
19,0.0,0.0,0.0,0.0,1552.83505154639,0.0,0.0,0.0,49117.4609637935,1552.83505154639
20,0.0,0.0,0.0,0.0,1552.83505154639,0.0,0.0,0.0,47449.8975493322,1552.83505154639
21,0.0,0.0,0.0,0.0,1572.16494845361,0.0,0.0,0.0,45761.5760840685,1572.16494845361
22,0.0,0.0,0.0,0.0,1636.59793814433,0.0,0.0,0.0,44004.06111613,1636.59793814433
