Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,63000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,63000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,63000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,63000.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,63000.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,63000.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,63000.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,63000.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,63000.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,63000.0,1056.0
10,37.52088,0.0,0.0,0.0,0.0,0.0,1013.6047464,0.0,63000.0,1051.1256264
11,0.0,0.0,0.0,0.0,1202.74914089347,0.0,-8.85855848393407e-14,0.0,61622.2804800762,1202.74914089347
12,51.93192,0.0,0.0,0.0,1200.02982542955,0.0,2.81380221421577e-15,0.0,60247.6758690458,1251.96174542955
13,87.88008,0.0,0.0,0.0,1173.83312989691,0.0,9.00787589051378e-14,0.0,58903.0789275831,1261.7132098969098
14,28.62768,0.0,0.0,0.0,1225.92342542955,0.0,2.42329239793363e-14,0.0,57498.8138354531,1254.55110542955
15,0.0,0.0,0.0,0.0,1292.09621993127,0.0,3.98118804055714e-14,0.0,56018.7494369063,1292.09621993127
16,0.0,0.0,0.0,0.0,1367.69759450172,0.0,2.6303754897763802e-14,0.0,54452.0855256787,1367.69759450172
17,0.0,0.0,0.0,0.0,1326.46048109966,0.0,-2.41858003651235e-15,0.0,52932.6577122771,1326.46048109966
18,0.0,0.0,0.0,0.0,1567.01030927835,0.0,9.89626341927845e-14,0.0,51137.6859948906,1567.01030927835
19,0.0,0.0,0.0,0.0,1656.35738831615,0.0,2.8862880775755e-14,0.0,49240.3693988813,1656.35738831615
20,0.0,0.0,0.0,0.0,1656.35738831615,0.0,2.8862880775755e-14,0.0,47343.0528028719,1656.35738831615
21,0.0,0.0,0.0,0.0,1676.97594501718,0.0,4.3224048242893e-14,0.0,45422.1181579496,1676.97594501718
22,0.0,0.0,0.0,0.0,1745.70446735395,0.0,-4.12368726412745e-14,0.0,43422.4566833174,1745.70446735395
23,0.0,0.0,0.0,0.0,282.72642199313,0.0,1241.1798336,0.0,43098.6005298316,1523.90625559313
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,43098.6005298316,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,43098.6005298316,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,43098.6005298316,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,43098.6005298316,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,43098.6005298316,1578.0
