P_PV;P_BESS;E_BESS;T_BESS;pv2load;pv2bess;pv2curtail;pv2grid;bess2load;bess2grid;grid2load;grid2bess;annual_energy;capex;capex_pv;capex_bess;opex;opex_pv;opex_bess;capex_co2;capex_co2_pv;capex_co2_bess;opex_co2;opex_co2_pv;opex_co2_bess;lcoe_investor;lcoe_enduser;lcoe_revenue;lco2_investor;lco2_enduser;lco2_abatement;savings;energy_procurement_costs;energy_procurement_costs_load;energy_procurement_costs_bess;profit;profit_pv;profit_bess;co2avoided;co2burden;co2burden_load;co2burden_bess;co2abatement;co2abatement_pv;co2abatement_bess;cycles;self_sufficiency;ress;self_consumption;net_savings;net_co2avoided;net_earnings;net_abatement;PV_Load_M;BESS_Load_M;pv2load_share;pv2bess_share;pv2grid_share;curtailment_share;bess2load_share;bess2grid_share;earnings_class;co2abatement_class;savings_class;co2avoided_class;label
0.0;0.0;0.0;0.0;0;0;0;0;0;0;20234455;0;0.0;750000.0;0.0;750000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05360235037150026;0.0;0.0;0.02871379964400894;0.0;0.0;1382128.9870600007;1382128.9870600007;0.0;0.0;0.0;0.0;0.0;771342.4246800005;771342.4246800005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1382128.9870600007;-771342.4246800005;-1382128.9870600007;-771342.4246800005;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;negative;negative;negative;negative;Economic Dispatch Optimisation
0.0;3.0;3.0;1.0;0;0;0;0;831361;6477;19508527;1129331;837838.0;1350000.0;0.0;1350000.0;18000.0;0.0;18000.0;300000.0;0.0;300000.0;0.0;0.0;0.0;0.14528577688830732;0.05424595168845693;0.14529062941078358;0.05855517618248723;0.029926692222879588;0.05836113351370689;90041.34768000004;1343078.7527;1303512.0998800003;39566.652820000025;-5.397500000000001;0.0;-5.397500000000001;32107.560539999995;785319.1080600026;743306.799070001;42012.308989999976;215.83523;0.0;215.83523;279.0;4.0976057425083745;0.0;0.0;-1253037.40502;-753211.5475200026;-1253042.8025200001;-752995.7122900026;0.0;1.0;0.0;0.0;0.0;0.0;0.9922693885930216;0.007730611406978437;negative;negative;negative;negative;Economic Dispatch Optimisation
0.0;3.0;6.0;2.0;0;0;0;0;1561593;4318;18870894;2106662;1565911.0;1950000.0;0.0;1950000.0;36000.0;0.0;36000.0;600000.0;0.0;600000.0;0.0;0.0;0.0;0.12551818380201238;0.05511178717254724;0.1255193054182331;0.059885460557794534;0.031073475592762224;0.05981873477799609;169387.9694899998;1308895.9349500008;1234231.1397400028;74664.79520999991;-2.3317200000000002;0.0;-2.3317200000000002;60378.87843000002;796877.7194799989;718620.4347999992;78257.28468000006;138.71574999999999;0.0;138.71574999999999;260.0;7.696767642769964;0.0;0.0;-1139507.965460001;-736498.8410499989;-1139510.297180001;-736360.1252999989;0.0;1.0;0.0;0.0;0.0;0.0;0.9972424997333821;0.0027575002666179625;negative;negative;negative;negative;Economic Dispatch Optimisation
0.0;3.0;9.0;3.0;0;0;0;0;2207275;3725;18307129;2968565;2211000.0;2550000.0;0.0;2550000.0;54000.0;0.0;54000.0;900000.0;0.0;900000.0;0.0;0.0;0.0;0.12114811441838817;0.056150242666156785;0.1211487027244804;0.061127018664026034;0.03216731426406837;0.06108599949988884;238593.54702999978;1278904.5860299994;1173809.7102599996;105094.87576999994;-1.72686;0.0;-1.72686;85337.04305000008;806898.0557099995;696828.6463699987;110069.40934000006;120.40391;0.0;120.40391;245.0;10.879200149267492;0.0;0.0;-1040311.0389999996;-721561.0126599994;-1040312.7658599997;-721440.6087499994;0.0;1.0;0.0;0.0;0.0;0.0;0.9983152419719584;0.0016847580280416102;negative;negative;negative;negative;Economic Dispatch Optimisation
0.0;3.0;12.0;4.0;0;0;0;0;2787457;2159;17800689;3737919;2789616.0;3150000.0;0.0;3150000.0;72000.0;0.0;72000.0;1200000.0;0.0;1200000.0;0.0;0.0;0.0;0.12092194902023637;0.05736258603696937;0.12092198399819228;0.06234324603711132;0.033223393969548355;0.0623237924639698;300069.8518799994;1253226.0217500005;1120144.9701399994;133081.05161000014;-0.12954;0.0;-0.12954;107703.49893000005;815715.3029200006;677304.9719000004;138410.33102000016;72.04583;0.0;72.04583;232.0;13.738796756397239;0.0;0.0;-953156.1698700011;-708011.8039900006;-953156.2994100011;-707939.7581600006;0.0;1.0;0.0;0.0;0.0;0.0;0.9992260583535512;0.0007739416464488302;negative;negative;negative;negative;Economic Dispatch Optimisation
0.0;3.0;15.0;5.0;0;0;0;0;3290849;1170;17361170;4401407;3292019.0;3750000.0;0.0;3750000.0;90000.0;0.0;90000.0;1500000.0;0.0;1500000.0;0.0;0.0;0.0;0.12313554855976906;0.05875812958599438;0.12313556462214317;0.06373344389878233;0.034241871966058185;0.06372451054170164;354186.6352599998;1232067.9060600027;1072897.22666;159170.67940000002;-0.0702;0.0;-0.0702;127134.87427999997;823288.3650299999;660339.1891099991;162949.1759200001;39.042899999999996;0.0;39.042899999999996;219.0;16.219911398451384;0.0;0.0;-877881.270800003;-696153.4907499999;-877881.341000003;-696114.4478499999;0.0;1.0;0.0;0.0;0.0;0.0;0.9996445950038563;0.0003554049961437039;negative;negative;negative;negative;Economic Dispatch Optimisation
0.0;3.0;18.0;6.0;0;0;0;0;3694933;0;17008393;4926735;3694933.0;4350000.0;0.0;4350000.0;108000.0;0.0;108000.0;1800000.0;0.0;1800000.0;0.0;0.0;0.0;0.12760275470745663;0.06036283498916631;0.12760275470745663;0.06550360667517113;0.0352187707348505;0.06550360667517113;399691.20704;1215881.746450003;1033170.0172300012;182711.72922000007;0.0;0.0;0.0;142769.57579999996;829294.3893000005;646689.6042699997;182604.78502999997;0.0;0.0;0.0;205.0;18.2115575291404;0.0;0.0;-816190.539410003;-686524.8135000005;-816190.539410003;-686524.8135000005;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;negative;negative;negative;negative;Economic Dispatch Optimisation
0.0;3.0;21.0;7.0;0;0;0;0;3966320;0;16771468;5269238;3966320.0;4950000.0;0.0;4950000.0;126000.0;0.0;126000.0;2100000.0;0.0;2100000.0;0.0;0.0;0.0;0.13428014180660094;0.06219151348502735;0.13428014180660094;0.06783858682452507;0.03613265662271955;0.06783858682452507;431796.50896;1204751.2472300036;1005142.6490400018;199608.5981900001;0.0;0.0;0.0;153220.44417999996;832947.1246400006;637565.8195100001;195381.30512999988;0.0;0.0;0.0;188.0;19.549167700464437;0.0;0.0;-772954.7382700036;-679726.6804600006;-772954.7382700036;-679726.6804600006;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;negative;negative;negative;negative;Economic Dispatch Optimisation
0.0;3.0;24.0;8.0;0;0;0;0;4127981;0;16630350;5459324;4127981.0;5550000.0;0.0;5550000.0;144000.0;0.0;144000.0;2400000.0;0.0;2400000.0;0.0;0.0;0.0;0.14247798115157154;0.06420332497263563;0.14247798115157154;0.07070847794492607;0.03699642956818891;0.07070847794492607;450820.89937999955;1197651.9558200012;988535.8671200005;209116.08870000023;0.0;0.0;0.0;159518.22343999994;834617.8651900007;632068.3196099991;202549.54557999974;0.0;0.0;0.0;171.0;20.34596120165062;0.0;0.0;-746831.0564400016;-675099.6417500008;-746831.0564400016;-675099.6417500008;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;negative;negative;negative;negative;Economic Dispatch Optimisation
0.0;6.0;6.0;1.0;0;0;0;0;1594904;12699;18841773;2164675;1607603.0;2700000.0;0.0;2700000.0;36000.0;0.0;36000.0;600000.0;0.0;600000.0;0.0;0.0;0.0;0.14951643908660087;0.0571680059888239;0.14952139751935398;0.059366120139240655;0.03109291008036312;0.05916784233030935;171311.1494899998;1307580.0984900002;1232547.480790002;75032.61770000002;-10.5825;0.0;-10.5825;61621.36711999999;797997.6722299992;717534.1248099998;80463.54742;423.17301000000003;0.0;423.17301000000003;267.0;7.860950644965997;0.0;0.0;-1136268.9490000005;-736376.3051099993;-1136279.5315000005;-735953.1320999992;0.0;2.0;0.0;0.0;0.0;0.0;0.9921006616683348;0.007899338331665218;negative;negative;negative;negative;Economic Dispatch Optimisation
