Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-04 02:00:00,Sweden,South Sweden,SE-SE4,1.68,32.2,99.81,67.65,entsoe.eu,false,
2022-01-04 03:00:00,Sweden,South Sweden,SE-SE4,1.68,32.25,99.81,67.21,entsoe.eu,false,
2022-01-04 04:00:00,Sweden,South Sweden,SE-SE4,1.78,33.64,99.8,67.41,entsoe.eu,false,
2022-01-04 05:00:00,Sweden,South Sweden,SE-SE4,1.89,35.33,99.79,67.01,entsoe.eu,false,
2022-01-04 06:00:00,Sweden,South Sweden,SE-SE4,2.05,37.55,99.77,67.74,entsoe.eu,false,
2022-01-04 07:00:00,Sweden,South Sweden,SE-SE4,2.04,36.97,99.77,68.43,entsoe.eu,false,
2022-01-04 08:00:00,Sweden,South Sweden,SE-SE4,2.05,37.1,99.77,67.72,entsoe.eu,false,
2022-01-04 09:00:00,Sweden,South Sweden,SE-SE4,1.97,36.76,99.78,67.49,entsoe.eu,false,
2022-01-04 10:00:00,Sweden,South Sweden,SE-SE4,1.95,36.55,99.79,67.23,entsoe.eu,false,
2022-01-04 11:00:00,Sweden,South Sweden,SE-SE4,1.96,36.39,99.78,66.61,entsoe.eu,false,
2022-01-04 12:00:00,Sweden,South Sweden,SE-SE4,1.93,35.59,99.78,66.4,entsoe.eu,false,
2022-01-04 13:00:00,Sweden,South Sweden,SE-SE4,1.95,36.03,99.78,66.54,entsoe.eu,false,
2022-01-04 14:00:00,Sweden,South Sweden,SE-SE4,2.94,37.3,99.64,67.31,entsoe.eu,false,
2022-01-04 15:00:00,Sweden,South Sweden,SE-SE4,3.93,38.39,99.5,68.06,entsoe.eu,false,
2022-01-04 16:00:00,Sweden,South Sweden,SE-SE4,3.28,37.31,99.58,68.85,entsoe.eu,false,
2022-01-04 17:00:00,Sweden,South Sweden,SE-SE4,5.2,39.8,99.31,68.81,entsoe.eu,false,
2022-01-04 18:00:00,Sweden,South Sweden,SE-SE4,4.42,39.61,99.42,68.4,entsoe.eu,false,
2022-01-04 19:00:00,Sweden,South Sweden,SE-SE4,6.47,43.12,99.14,68.8,entsoe.eu,false,
2022-01-04 20:00:00,Sweden,South Sweden,SE-SE4,7.4,43.76,99.03,68.91,entsoe.eu,false,
2022-01-04 21:00:00,Sweden,South Sweden,SE-SE4,7.26,44.54,99.05,70.48,entsoe.eu,false,
2022-01-04 22:00:00,Sweden,South Sweden,SE-SE4,9.86,48.24,98.7,71.25,entsoe.eu,false,
2022-01-04 23:00:00,Sweden,South Sweden,SE-SE4,1.93,33.81,99.78,68.7,entsoe.eu,false,
2022-01-05 00:00:00,Sweden,South Sweden,SE-SE4,2.99,35.69,99.64,70.43,entsoe.eu,false,
2022-01-05 01:00:00,Sweden,South Sweden,SE-SE4,1.64,32.47,99.82,69.58,entsoe.eu,false,
2022-01-05 02:00:00,Sweden,South Sweden,SE-SE4,1.64,32.57,99.82,70.4,entsoe.eu,false,
2022-01-05 03:00:00,Sweden,South Sweden,SE-SE4,2.81,35.54,99.66,71.26,entsoe.eu,false,
2022-01-05 04:00:00,Sweden,South Sweden,SE-SE4,1.8,34.78,99.8,71.57,entsoe.eu,false,
2022-01-05 05:00:00,Sweden,South Sweden,SE-SE4,2.31,36.56,99.74,72.92,entsoe.eu,false,
2022-01-05 06:00:00,Sweden,South Sweden,SE-SE4,10.04,47.94,98.8,73.46,entsoe.eu,false,
2022-01-05 07:00:00,Sweden,South Sweden,SE-SE4,8.56,45.79,99.01,72.54,entsoe.eu,false,
2022-01-05 08:00:00,Sweden,South Sweden,SE-SE4,24.32,62.46,97.41,72.07,entsoe.eu,false,
2022-01-05 09:00:00,Sweden,South Sweden,SE-SE4,24.98,63.85,97.29,71.07,entsoe.eu,false,
2022-01-05 10:00:00,Sweden,South Sweden,SE-SE4,26.11,66.25,97.17,70.93,entsoe.eu,false,
2022-01-05 11:00:00,Sweden,South Sweden,SE-SE4,27.51,68.46,96.96,70.95,entsoe.eu,false,
2022-01-05 12:00:00,Sweden,South Sweden,SE-SE4,28.69,70.06,96.74,70.4,entsoe.eu,false,
2022-01-05 13:00:00,Sweden,South Sweden,SE-SE4,36.79,81.12,95.73,70.62,entsoe.eu,false,
2022-01-05 14:00:00,Sweden,South Sweden,SE-SE4,47.04,94.07,94.46,71.04,entsoe.eu,false,
2022-01-05 15:00:00,Sweden,South Sweden,SE-SE4,34.76,81.62,95.57,71.37,entsoe.eu,false,
2022-01-05 16:00:00,Sweden,South Sweden,SE-SE4,43.44,91.71,94.47,71.98,entsoe.eu,false,
2022-01-05 17:00:00,Sweden,South Sweden,SE-SE4,23.12,68.23,96.88,73.74,entsoe.eu,false,
2022-01-05 18:00:00,Sweden,South Sweden,SE-SE4,12.27,54.38,98.26,74.32,entsoe.eu,false,
2022-01-05 19:00:00,Sweden,South Sweden,SE-SE4,2.13,37.68,99.77,72.44,entsoe.eu,false,
2022-01-05 20:00:00,Sweden,South Sweden,SE-SE4,2.11,37.34,99.77,72.47,entsoe.eu,false,
2022-01-05 21:00:00,Sweden,South Sweden,SE-SE4,2.02,36.27,99.78,71.87,entsoe.eu,false,
2022-01-05 22:00:00,Sweden,South Sweden,SE-SE4,1.86,35.79,99.8,71.59,entsoe.eu,false,
2022-01-05 23:00:00,Sweden,South Sweden,SE-SE4,1.74,33.93,99.81,70.62,entsoe.eu,false,
2022-01-06 00:00:00,Sweden,South Sweden,SE-SE4,1.65,32.7,99.82,69.95,entsoe.eu,false,
2022-01-06 01:00:00,Sweden,South Sweden,SE-SE4,1.63,32.49,99.82,69.87,entsoe.eu,false,
2022-01-06 02:00:00,Sweden,South Sweden,SE-SE4,1.63,32.44,99.82,69.67,entsoe.eu,false,
2022-01-06 03:00:00,Sweden,South Sweden,SE-SE4,1.63,32.58,99.82,69.9,entsoe.eu,false,
2022-01-06 04:00:00,Sweden,South Sweden,SE-SE4,1.76,34.55,99.81,70.75,entsoe.eu,false,
2022-01-06 05:00:00,Sweden,South Sweden,SE-SE4,27.7,63.21,97.08,68.85,entsoe.eu,false,
2022-01-06 06:00:00,Sweden,South Sweden,SE-SE4,32.29,68.27,96.59,68.27,entsoe.eu,false,
2022-01-06 07:00:00,Sweden,South Sweden,SE-SE4,83.11,125.3,91.24,66.2,entsoe.eu,false,
2022-01-06 08:00:00,Sweden,South Sweden,SE-SE4,89.08,135.37,90.36,67.23,entsoe.eu,false,
2022-01-06 09:00:00,Sweden,South Sweden,SE-SE4,81.76,129.98,90.5,67.7,entsoe.eu,false,
2022-01-06 10:00:00,Sweden,South Sweden,SE-SE4,97.86,148.13,89.13,66.43,entsoe.eu,false,
2022-01-06 11:00:00,Sweden,South Sweden,SE-SE4,107.23,159.89,87.61,65.49,entsoe.eu,false,
2022-01-06 12:00:00,Sweden,South Sweden,SE-SE4,48.99,95.1,94.67,67.15,entsoe.eu,false,
2022-01-06 13:00:00,Sweden,South Sweden,SE-SE4,39.36,85.02,95.71,67.33,entsoe.eu,false,
2022-01-06 14:00:00,Sweden,South Sweden,SE-SE4,3.81,46.83,99.54,70.9,entsoe.eu,false,
2022-01-06 15:00:00,Sweden,South Sweden,SE-SE4,3.88,45.43,99.52,70.53,entsoe.eu,false,
2022-01-06 16:00:00,Sweden,South Sweden,SE-SE4,5.09,46.45,99.36,70.2,entsoe.eu,false,
2022-01-06 17:00:00,Sweden,South Sweden,SE-SE4,5.11,46.73,99.36,69.83,entsoe.eu,false,
2022-01-06 18:00:00,Sweden,South Sweden,SE-SE4,5.79,43.46,99.22,68.87,entsoe.eu,false,
2022-01-06 19:00:00,Sweden,South Sweden,SE-SE4,4.85,41.61,99.38,68.49,entsoe.eu,false,
2022-01-06 20:00:00,Sweden,South Sweden,SE-SE4,2.86,40.35,99.66,70.9,entsoe.eu,false,
2022-01-06 21:00:00,Sweden,South Sweden,SE-SE4,5.57,44.34,99.3,72.5,entsoe.eu,false,
2022-01-06 22:00:00,Sweden,South Sweden,SE-SE4,8.57,49.23,98.91,70.69,entsoe.eu,false,
2022-01-06 23:00:00,Sweden,South Sweden,SE-SE4,21.98,72.36,97.19,72.96,entsoe.eu,false,
2022-01-07 00:00:00,Sweden,South Sweden,SE-SE4,101.98,151.18,89.14,65.08,entsoe.eu,false,
2022-01-07 01:00:00,Sweden,South Sweden,SE-SE4,21.35,62.64,97.58,69.47,entsoe.eu,false,
2022-01-07 02:00:00,Sweden,South Sweden,SE-SE4,34.94,78.36,96.05,69.72,entsoe.eu,false,
2022-01-07 03:00:00,Sweden,South Sweden,SE-SE4,20.3,66.39,97.32,73.56,entsoe.eu,false,
2022-01-07 04:00:00,Sweden,South Sweden,SE-SE4,38.73,93.1,95.18,77.94,entsoe.eu,false,
2022-01-07 05:00:00,Sweden,South Sweden,SE-SE4,43.0,94.34,94.69,76.58,entsoe.eu,false,
2022-01-07 06:00:00,Sweden,South Sweden,SE-SE4,40.48,89.31,94.7,75.42,entsoe.eu,false,
2022-01-07 07:00:00,Sweden,South Sweden,SE-SE4,63.04,115.61,91.89,75.53,entsoe.eu,false,
2022-01-07 08:00:00,Sweden,South Sweden,SE-SE4,49.59,98.95,93.4,75.57,entsoe.eu,false,
2022-01-07 09:00:00,Sweden,South Sweden,SE-SE4,42.34,91.18,94.25,76.32,entsoe.eu,false,
2022-01-07 10:00:00,Sweden,South Sweden,SE-SE4,23.32,66.48,96.68,76.15,entsoe.eu,false,
2022-01-07 11:00:00,Sweden,South Sweden,SE-SE4,15.74,55.91,97.81,76.12,entsoe.eu,false,
2022-01-07 12:00:00,Sweden,South Sweden,SE-SE4,17.93,58.91,97.45,75.84,entsoe.eu,false,
2022-01-07 13:00:00,Sweden,South Sweden,SE-SE4,9.23,46.49,98.75,75.17,entsoe.eu,false,
2022-01-07 14:00:00,Sweden,South Sweden,SE-SE4,9.29,46.81,98.72,75.21,entsoe.eu,false,
2022-01-07 15:00:00,Sweden,South Sweden,SE-SE4,9.31,46.97,98.73,74.51,entsoe.eu,false,
2022-01-07 16:00:00,Sweden,South Sweden,SE-SE4,17.62,58.9,97.51,73.98,entsoe.eu,false,
2022-01-07 17:00:00,Sweden,South Sweden,SE-SE4,21.55,64.49,96.93,73.55,entsoe.eu,false,
2022-01-07 18:00:00,Sweden,South Sweden,SE-SE4,11.34,49.71,98.43,73.15,entsoe.eu,false,
2022-01-07 19:00:00,Sweden,South Sweden,SE-SE4,11.98,50.8,98.38,72.52,entsoe.eu,false,
2022-01-07 20:00:00,Sweden,South Sweden,SE-SE4,6.08,43.42,99.21,72.15,entsoe.eu,false,
2022-01-07 21:00:00,Sweden,South Sweden,SE-SE4,2.26,38.95,99.74,72.04,entsoe.eu,false,
2022-01-07 22:00:00,Sweden,South Sweden,SE-SE4,2.2,39.3,99.75,71.47,entsoe.eu,false,
2022-01-07 23:00:00,Sweden,South Sweden,SE-SE4,2.28,38.85,99.73,71.47,entsoe.eu,false,
2022-01-08 00:00:00,Sweden,South Sweden,SE-SE4,2.32,39.16,99.73,71.09,entsoe.eu,false,
2022-01-08 01:00:00,Sweden,South Sweden,SE-SE4,2.26,39.09,99.74,70.69,entsoe.eu,false,
2022-01-08 02:00:00,Sweden,South Sweden,SE-SE4,2.27,39.13,99.74,70.75,entsoe.eu,false,
2022-01-08 03:00:00,Sweden,South Sweden,SE-SE4,2.25,38.69,99.73,70.49,entsoe.eu,false,
2022-01-08 04:00:00,Sweden,South Sweden,SE-SE4,2.22,38.63,99.74,69.74,entsoe.eu,false,
2022-01-08 05:00:00,Sweden,South Sweden,SE-SE4,2.21,38.77,99.75,70.04,entsoe.eu,false,
2022-01-08 06:00:00,Sweden,South Sweden,SE-SE4,4.51,42.56,99.43,70.6,entsoe.eu,false,
2022-01-08 07:00:00,Sweden,South Sweden,SE-SE4,8.24,46.39,98.91,71.0,entsoe.eu,false,
2022-01-08 08:00:00,Sweden,South Sweden,SE-SE4,9.82,48.19,98.69,71.8,entsoe.eu,false,
2022-01-08 09:00:00,Sweden,South Sweden,SE-SE4,6.5,42.97,99.14,72.42,entsoe.eu,false,
2022-01-08 10:00:00,Sweden,South Sweden,SE-SE4,6.81,44.14,99.09,73.29,entsoe.eu,false,
2022-01-08 11:00:00,Sweden,South Sweden,SE-SE4,9.38,47.95,98.72,73.91,entsoe.eu,false,
2022-01-08 12:00:00,Sweden,South Sweden,SE-SE4,10.67,49.88,98.53,74.38,entsoe.eu,false,
2022-01-08 13:00:00,Sweden,South Sweden,SE-SE4,10.79,49.64,98.54,74.15,entsoe.eu,false,
2022-01-08 14:00:00,Sweden,South Sweden,SE-SE4,13.79,53.43,98.13,74.85,entsoe.eu,false,
2022-01-08 15:00:00,Sweden,South Sweden,SE-SE4,22.21,65.12,96.94,75.36,entsoe.eu,false,
2022-01-08 16:00:00,Sweden,South Sweden,SE-SE4,13.3,52.17,98.25,74.59,entsoe.eu,false,
2022-01-08 17:00:00,Sweden,South Sweden,SE-SE4,26.25,70.57,96.45,74.72,entsoe.eu,false,
2022-01-08 18:00:00,Sweden,South Sweden,SE-SE4,25.51,71.03,96.61,74.04,entsoe.eu,false,
2022-01-08 19:00:00,Sweden,South Sweden,SE-SE4,51.4,102.01,94.03,75.22,entsoe.eu,false,
2022-01-08 20:00:00,Sweden,South Sweden,SE-SE4,50.76,100.94,94.3,74.7,entsoe.eu,false,
2022-01-08 21:00:00,Sweden,South Sweden,SE-SE4,34.74,84.2,95.99,74.35,entsoe.eu,false,
2022-01-08 22:00:00,Sweden,South Sweden,SE-SE4,27.86,77.65,96.73,74.54,entsoe.eu,false,
2022-01-08 23:00:00,Sweden,South Sweden,SE-SE4,21.65,71.56,97.32,74.88,entsoe.eu,false,
2022-01-09 00:00:00,Sweden,South Sweden,SE-SE4,17.95,67.25,97.67,74.59,entsoe.eu,false,
2022-01-09 01:00:00,Sweden,South Sweden,SE-SE4,15.14,63.31,98.03,74.5,entsoe.eu,false,
2022-01-09 02:00:00,Sweden,South Sweden,SE-SE4,14.05,61.12,98.19,74.03,entsoe.eu,false,
2022-01-09 03:00:00,Sweden,South Sweden,SE-SE4,12.56,58.03,98.39,73.67,entsoe.eu,false,
2022-01-09 04:00:00,Sweden,South Sweden,SE-SE4,11.66,56.55,98.5,74.37,entsoe.eu,false,
2022-01-09 05:00:00,Sweden,South Sweden,SE-SE4,13.57,60.28,98.24,76.43,entsoe.eu,false,
2022-01-09 06:00:00,Sweden,South Sweden,SE-SE4,14.77,61.07,98.21,76.9,entsoe.eu,false,
2022-01-09 07:00:00,Sweden,South Sweden,SE-SE4,5.92,47.51,99.29,75.25,entsoe.eu,false,
2022-01-09 08:00:00,Sweden,South Sweden,SE-SE4,2.35,39.94,99.74,74.12,entsoe.eu,false,
2022-01-09 09:00:00,Sweden,South Sweden,SE-SE4,2.47,38.05,99.71,74.06,entsoe.eu,false,
2022-01-09 10:00:00,Sweden,South Sweden,SE-SE4,2.1,37.44,99.75,74.8,entsoe.eu,false,
2022-01-09 11:00:00,Sweden,South Sweden,SE-SE4,2.09,36.99,99.75,74.72,entsoe.eu,false,
2022-01-09 12:00:00,Sweden,South Sweden,SE-SE4,2.11,36.88,99.74,74.27,entsoe.eu,false,
2022-01-09 13:00:00,Sweden,South Sweden,SE-SE4,2.09,37.02,99.75,74.66,entsoe.eu,false,
2022-01-09 14:00:00,Sweden,South Sweden,SE-SE4,6.13,41.46,99.2,74.46,entsoe.eu,false,
2022-01-09 15:00:00,Sweden,South Sweden,SE-SE4,7.49,43.48,99.0,74.73,entsoe.eu,false,
2022-01-09 16:00:00,Sweden,South Sweden,SE-SE4,6.28,42.05,99.17,75.04,entsoe.eu,false,
2022-01-09 17:00:00,Sweden,South Sweden,SE-SE4,6.33,42.1,99.17,74.73,entsoe.eu,false,
2022-01-09 18:00:00,Sweden,South Sweden,SE-SE4,9.17,44.76,98.78,73.79,entsoe.eu,false,
2022-01-09 19:00:00,Sweden,South Sweden,SE-SE4,6.54,41.9,99.14,73.59,entsoe.eu,false,
2022-01-09 20:00:00,Sweden,South Sweden,SE-SE4,4.06,39.22,99.48,73.46,entsoe.eu,false,
2022-01-09 21:00:00,Sweden,South Sweden,SE-SE4,2.08,36.9,99.75,73.35,entsoe.eu,false,
2022-01-09 22:00:00,Sweden,South Sweden,SE-SE4,2.1,37.17,99.75,72.77,entsoe.eu,false,
2022-01-09 23:00:00,Sweden,South Sweden,SE-SE4,2.1,37.59,99.76,71.5,entsoe.eu,false,
2022-01-10 00:00:00,Sweden,South Sweden,SE-SE4,2.1,38.46,99.77,71.48,entsoe.eu,false,
2022-01-10 01:00:00,Sweden,South Sweden,SE-SE4,2.13,39.0,99.77,71.94,entsoe.eu,false,
2022-01-10 02:00:00,Sweden,South Sweden,SE-SE4,2.14,39.12,99.77,71.87,entsoe.eu,false,
2022-01-10 03:00:00,Sweden,South Sweden,SE-SE4,2.18,39.25,99.76,72.1,entsoe.eu,false,
2022-01-10 04:00:00,Sweden,South Sweden,SE-SE4,5.17,43.26,99.35,71.99,entsoe.eu,false,
2022-01-10 05:00:00,Sweden,South Sweden,SE-SE4,9.64,50.32,98.72,73.35,entsoe.eu,false,
2022-01-10 06:00:00,Sweden,South Sweden,SE-SE4,9.48,52.09,98.71,74.65,entsoe.eu,false,
2022-01-10 07:00:00,Sweden,South Sweden,SE-SE4,9.37,53.32,98.74,74.79,entsoe.eu,false,
2022-01-10 08:00:00,Sweden,South Sweden,SE-SE4,14.21,62.01,97.74,74.56,entsoe.eu,false,
2022-01-10 09:00:00,Sweden,South Sweden,SE-SE4,10.19,56.58,98.64,74.81,entsoe.eu,false,
2022-01-10 10:00:00,Sweden,South Sweden,SE-SE4,10.72,58.7,98.52,74.61,entsoe.eu,false,
2022-01-10 11:00:00,Sweden,South Sweden,SE-SE4,30.01,81.05,94.92,71.85,entsoe.eu,false,
2022-01-10 12:00:00,Sweden,South Sweden,SE-SE4,27.51,78.03,95.4,71.52,entsoe.eu,false,
2022-01-10 13:00:00,Sweden,South Sweden,SE-SE4,34.34,85.26,95.89,71.58,entsoe.eu,false,
2022-01-10 14:00:00,Sweden,South Sweden,SE-SE4,75.31,131.39,89.48,68.14,entsoe.eu,false,
2022-01-10 15:00:00,Sweden,South Sweden,SE-SE4,46.44,98.77,92.88,70.58,entsoe.eu,false,
2022-01-10 16:00:00,Sweden,South Sweden,SE-SE4,15.4,64.5,97.22,73.36,entsoe.eu,false,
2022-01-10 17:00:00,Sweden,South Sweden,SE-SE4,11.83,59.7,98.42,73.61,entsoe.eu,false,
2022-01-10 18:00:00,Sweden,South Sweden,SE-SE4,11.48,57.35,98.44,73.1,entsoe.eu,false,
2022-01-10 19:00:00,Sweden,South Sweden,SE-SE4,8.08,53.18,98.92,73.02,entsoe.eu,false,
2022-01-10 20:00:00,Sweden,South Sweden,SE-SE4,9.89,53.34,98.66,72.63,entsoe.eu,false,
