Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Sweden,South Sweden,SE-SE4,1.81,34.7,99.28,65.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 01:00:00,Sweden,South Sweden,SE-SE4,1.87,35.26,99.26,65.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 02:00:00,Sweden,South Sweden,SE-SE4,2.27,35.92,99.18,65.26,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 03:00:00,Sweden,South Sweden,SE-SE4,1.87,35.73,99.25,65.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 04:00:00,Sweden,South Sweden,SE-SE4,1.92,36.38,99.23,65.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 05:00:00,Sweden,South Sweden,SE-SE4,1.98,37.25,99.21,66.05,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 06:00:00,Sweden,South Sweden,SE-SE4,2.0,37.47,99.2,66.15,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 07:00:00,Sweden,South Sweden,SE-SE4,2.27,38.19,99.13,66.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 08:00:00,Sweden,South Sweden,SE-SE4,2.33,38.17,99.13,66.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 09:00:00,Sweden,South Sweden,SE-SE4,2.28,38.06,99.14,67.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 10:00:00,Sweden,South Sweden,SE-SE4,2.27,37.83,99.15,68.73,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 11:00:00,Sweden,South Sweden,SE-SE4,2.27,37.71,99.15,68.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 12:00:00,Sweden,South Sweden,SE-SE4,2.32,37.86,99.14,69.15,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 13:00:00,Sweden,South Sweden,SE-SE4,2.31,37.91,99.15,69.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 14:00:00,Sweden,South Sweden,SE-SE4,2.32,38.02,99.15,70.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 15:00:00,Sweden,South Sweden,SE-SE4,3.8,40.07,98.81,70.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 16:00:00,Sweden,South Sweden,SE-SE4,3.8,40.18,98.81,70.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 17:00:00,Sweden,South Sweden,SE-SE4,2.23,38.49,99.16,70.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 18:00:00,Sweden,South Sweden,SE-SE4,2.2,38.37,99.16,70.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 19:00:00,Sweden,South Sweden,SE-SE4,2.16,37.91,99.17,69.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 20:00:00,Sweden,South Sweden,SE-SE4,2.12,37.12,99.2,69.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 21:00:00,Sweden,South Sweden,SE-SE4,2.08,36.64,99.21,68.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 22:00:00,Sweden,South Sweden,SE-SE4,2.08,36.14,99.21,67.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 23:00:00,Sweden,South Sweden,SE-SE4,1.86,34.92,99.27,65.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 00:00:00,Sweden,South Sweden,SE-SE4,1.82,34.78,99.28,65.89,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 01:00:00,Sweden,South Sweden,SE-SE4,1.81,34.5,99.28,66.03,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 02:00:00,Sweden,South Sweden,SE-SE4,1.81,34.54,99.28,66.14,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 03:00:00,Sweden,South Sweden,SE-SE4,1.84,34.92,99.27,65.62,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 04:00:00,Sweden,South Sweden,SE-SE4,1.88,35.56,99.25,65.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 05:00:00,Sweden,South Sweden,SE-SE4,1.98,36.92,99.21,66.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 06:00:00,Sweden,South Sweden,SE-SE4,2.05,37.53,99.19,67.48,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 07:00:00,Sweden,South Sweden,SE-SE4,2.32,38.24,99.13,68.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 08:00:00,Sweden,South Sweden,SE-SE4,2.34,37.99,99.14,69.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 09:00:00,Sweden,South Sweden,SE-SE4,2.26,37.57,99.16,69.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 10:00:00,Sweden,South Sweden,SE-SE4,2.28,37.62,99.16,69.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 11:00:00,Sweden,South Sweden,SE-SE4,2.29,37.82,99.15,69.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 12:00:00,Sweden,South Sweden,SE-SE4,2.31,37.79,99.15,69.36,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 13:00:00,Sweden,South Sweden,SE-SE4,2.31,37.99,99.14,69.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 14:00:00,Sweden,South Sweden,SE-SE4,2.32,38.19,99.14,70.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 15:00:00,Sweden,South Sweden,SE-SE4,6.59,43.64,98.25,70.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 16:00:00,Sweden,South Sweden,SE-SE4,11.26,49.24,97.34,70.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 17:00:00,Sweden,South Sweden,SE-SE4,8.11,45.3,98.0,70.57,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 18:00:00,Sweden,South Sweden,SE-SE4,11.54,49.6,97.16,69.48,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 19:00:00,Sweden,South Sweden,SE-SE4,2.21,37.9,99.17,69.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 20:00:00,Sweden,South Sweden,SE-SE4,2.2,37.72,99.17,68.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 21:00:00,Sweden,South Sweden,SE-SE4,2.17,37.2,99.18,68.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 22:00:00,Sweden,South Sweden,SE-SE4,2.09,36.39,99.21,67.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 23:00:00,Sweden,South Sweden,SE-SE4,1.89,35.02,99.26,65.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 00:00:00,Sweden,South Sweden,SE-SE4,1.82,34.96,99.27,65.05,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 01:00:00,Sweden,South Sweden,SE-SE4,1.82,34.86,99.27,65.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 02:00:00,Sweden,South Sweden,SE-SE4,1.83,35.15,99.26,65.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 03:00:00,Sweden,South Sweden,SE-SE4,1.81,34.93,99.27,65.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 04:00:00,Sweden,South Sweden,SE-SE4,1.89,36.0,99.24,65.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 05:00:00,Sweden,South Sweden,SE-SE4,1.94,37.0,99.21,66.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 06:00:00,Sweden,South Sweden,SE-SE4,2.05,38.45,99.17,65.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 07:00:00,Sweden,South Sweden,SE-SE4,2.26,38.29,99.13,66.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 08:00:00,Sweden,South Sweden,SE-SE4,2.32,38.45,99.12,67.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 09:00:00,Sweden,South Sweden,SE-SE4,2.26,38.16,99.14,67.68,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 10:00:00,Sweden,South Sweden,SE-SE4,2.41,38.17,99.12,68.23,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 11:00:00,Sweden,South Sweden,SE-SE4,3.89,40.61,98.89,67.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 12:00:00,Sweden,South Sweden,SE-SE4,3.11,39.86,99.0,68.14,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 13:00:00,Sweden,South Sweden,SE-SE4,4.13,41.08,98.87,68.75,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 14:00:00,Sweden,South Sweden,SE-SE4,4.44,41.33,98.83,69.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 15:00:00,Sweden,South Sweden,SE-SE4,5.25,41.61,98.6,69.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 16:00:00,Sweden,South Sweden,SE-SE4,6.29,42.36,98.48,69.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 17:00:00,Sweden,South Sweden,SE-SE4,4.12,40.19,98.89,70.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 18:00:00,Sweden,South Sweden,SE-SE4,3.61,39.84,98.96,69.62,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 19:00:00,Sweden,South Sweden,SE-SE4,3.91,40.37,98.91,68.64,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 20:00:00,Sweden,South Sweden,SE-SE4,3.52,39.56,98.98,67.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 21:00:00,Sweden,South Sweden,SE-SE4,4.6,40.95,98.84,67.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 22:00:00,Sweden,South Sweden,SE-SE4,3.35,39.41,99.0,66.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 23:00:00,Sweden,South Sweden,SE-SE4,2.14,38.47,99.17,68.05,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 00:00:00,Sweden,South Sweden,SE-SE4,2.08,38.21,99.18,67.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 01:00:00,Sweden,South Sweden,SE-SE4,1.98,37.58,99.2,67.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 02:00:00,Sweden,South Sweden,SE-SE4,1.98,37.53,99.2,67.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 03:00:00,Sweden,South Sweden,SE-SE4,2.05,38.15,99.18,66.7,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 04:00:00,Sweden,South Sweden,SE-SE4,3.05,39.87,99.04,67.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 05:00:00,Sweden,South Sweden,SE-SE4,3.0,38.36,99.06,67.53,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 06:00:00,Sweden,South Sweden,SE-SE4,3.02,37.51,99.08,68.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 07:00:00,Sweden,South Sweden,SE-SE4,7.38,42.97,98.45,68.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 08:00:00,Sweden,South Sweden,SE-SE4,7.38,43.54,98.43,69.11,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 09:00:00,Sweden,South Sweden,SE-SE4,6.26,42.35,98.57,69.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 10:00:00,Sweden,South Sweden,SE-SE4,6.43,42.56,98.57,69.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 11:00:00,Sweden,South Sweden,SE-SE4,6.22,42.51,98.58,69.86,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 12:00:00,Sweden,South Sweden,SE-SE4,5.81,42.04,98.64,69.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 13:00:00,Sweden,South Sweden,SE-SE4,5.94,42.33,98.61,69.74,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 14:00:00,Sweden,South Sweden,SE-SE4,7.1,44.0,98.45,69.87,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 15:00:00,Sweden,South Sweden,SE-SE4,8.24,45.25,98.17,70.1,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 16:00:00,Sweden,South Sweden,SE-SE4,9.08,46.43,98.06,69.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 17:00:00,Sweden,South Sweden,SE-SE4,7.28,44.47,98.41,70.11,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 18:00:00,Sweden,South Sweden,SE-SE4,6.58,43.34,98.53,70.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 19:00:00,Sweden,South Sweden,SE-SE4,5.64,42.27,98.64,69.82,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 20:00:00,Sweden,South Sweden,SE-SE4,5.9,42.0,98.61,68.89,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 21:00:00,Sweden,South Sweden,SE-SE4,5.82,41.97,98.63,67.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 22:00:00,Sweden,South Sweden,SE-SE4,8.41,45.66,98.29,66.82,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 23:00:00,Sweden,South Sweden,SE-SE4,8.05,45.17,98.34,65.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 00:00:00,Sweden,South Sweden,SE-SE4,6.33,42.41,98.58,64.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 01:00:00,Sweden,South Sweden,SE-SE4,5.83,41.46,98.65,64.27,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 02:00:00,Sweden,South Sweden,SE-SE4,5.93,41.95,98.63,64.25,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 03:00:00,Sweden,South Sweden,SE-SE4,5.35,41.13,98.71,64.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 04:00:00,Sweden,South Sweden,SE-SE4,5.84,42.2,98.65,65.89,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 05:00:00,Sweden,South Sweden,SE-SE4,6.43,42.17,98.6,67.89,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 06:00:00,Sweden,South Sweden,SE-SE4,7.06,43.36,98.48,68.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 07:00:00,Sweden,South Sweden,SE-SE4,8.66,45.54,98.23,69.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 08:00:00,Sweden,South Sweden,SE-SE4,8.59,45.58,98.25,69.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 09:00:00,Sweden,South Sweden,SE-SE4,11.95,50.5,97.56,69.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 10:00:00,Sweden,South Sweden,SE-SE4,8.86,46.8,98.15,69.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 11:00:00,Sweden,South Sweden,SE-SE4,9.05,47.11,98.16,69.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 12:00:00,Sweden,South Sweden,SE-SE4,10.11,48.57,97.9,69.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 13:00:00,Sweden,South Sweden,SE-SE4,21.28,62.6,95.9,68.62,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 14:00:00,Sweden,South Sweden,SE-SE4,24.42,67.4,95.35,69.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 15:00:00,Sweden,South Sweden,SE-SE4,25.63,69.22,95.05,69.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 16:00:00,Sweden,South Sweden,SE-SE4,19.42,60.94,96.1,70.03,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 17:00:00,Sweden,South Sweden,SE-SE4,18.74,60.0,96.31,69.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 18:00:00,Sweden,South Sweden,SE-SE4,8.07,45.69,98.27,70.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 19:00:00,Sweden,South Sweden,SE-SE4,7.89,45.0,98.32,69.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 20:00:00,Sweden,South Sweden,SE-SE4,8.68,45.65,98.23,68.75,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 21:00:00,Sweden,South Sweden,SE-SE4,6.86,43.65,98.49,68.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 22:00:00,Sweden,South Sweden,SE-SE4,3.26,40.29,98.99,67.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 23:00:00,Sweden,South Sweden,SE-SE4,2.22,40.01,99.13,66.86,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 00:00:00,Sweden,South Sweden,SE-SE4,2.28,39.56,99.12,66.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 01:00:00,Sweden,South Sweden,SE-SE4,2.16,39.1,99.15,65.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 02:00:00,Sweden,South Sweden,SE-SE4,2.14,39.01,99.15,65.26,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 03:00:00,Sweden,South Sweden,SE-SE4,2.16,39.29,99.14,65.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 04:00:00,Sweden,South Sweden,SE-SE4,3.12,42.44,98.96,66.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 05:00:00,Sweden,South Sweden,SE-SE4,3.66,42.08,98.9,67.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 06:00:00,Sweden,South Sweden,SE-SE4,6.57,45.34,98.48,68.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 07:00:00,Sweden,South Sweden,SE-SE4,8.31,46.5,98.23,67.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 08:00:00,Sweden,South Sweden,SE-SE4,8.24,46.1,98.26,68.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 09:00:00,Sweden,South Sweden,SE-SE4,5.14,42.9,98.71,68.82,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 10:00:00,Sweden,South Sweden,SE-SE4,9.56,47.81,98.09,68.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 11:00:00,Sweden,South Sweden,SE-SE4,9.52,47.86,98.09,68.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 12:00:00,Sweden,South Sweden,SE-SE4,20.28,59.24,96.97,67.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 13:00:00,Sweden,South Sweden,SE-SE4,9.51,47.83,98.07,68.75,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 14:00:00,Sweden,South Sweden,SE-SE4,9.95,48.34,98.01,69.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 15:00:00,Sweden,South Sweden,SE-SE4,12.1,50.87,97.63,69.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 16:00:00,Sweden,South Sweden,SE-SE4,73.39,118.51,90.58,65.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 17:00:00,Sweden,South Sweden,SE-SE4,58.18,100.47,93.0,66.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 18:00:00,Sweden,South Sweden,SE-SE4,20.06,58.38,97.14,69.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 19:00:00,Sweden,South Sweden,SE-SE4,3.89,39.99,98.9,69.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 20:00:00,Sweden,South Sweden,SE-SE4,2.89,38.26,99.06,68.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 21:00:00,Sweden,South Sweden,SE-SE4,2.65,37.72,99.1,67.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 22:00:00,Sweden,South Sweden,SE-SE4,2.21,37.63,99.16,66.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 23:00:00,Sweden,South Sweden,SE-SE4,24.05,61.7,96.8,62.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 00:00:00,Sweden,South Sweden,SE-SE4,26.53,63.89,96.53,62.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 01:00:00,Sweden,South Sweden,SE-SE4,20.45,57.1,97.2,62.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 02:00:00,Sweden,South Sweden,SE-SE4,26.94,63.99,96.56,61.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 03:00:00,Sweden,South Sweden,SE-SE4,20.7,57.65,97.22,62.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 04:00:00,Sweden,South Sweden,SE-SE4,9.5,46.3,97.57,64.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 05:00:00,Sweden,South Sweden,SE-SE4,3.77,39.01,98.95,68.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 06:00:00,Sweden,South Sweden,SE-SE4,54.61,95.1,93.72,65.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 07:00:00,Sweden,South Sweden,SE-SE4,97.46,142.86,87.92,62.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 08:00:00,Sweden,South Sweden,SE-SE4,96.08,141.81,87.41,62.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 09:00:00,Sweden,South Sweden,SE-SE4,99.81,146.37,86.3,62.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 10:00:00,Sweden,South Sweden,SE-SE4,99.85,146.31,86.57,62.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 11:00:00,Sweden,South Sweden,SE-SE4,106.72,154.76,85.04,61.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 12:00:00,Sweden,South Sweden,SE-SE4,104.02,151.42,86.16,62.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 13:00:00,Sweden,South Sweden,SE-SE4,88.67,137.55,86.83,63.76,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 14:00:00,Sweden,South Sweden,SE-SE4,124.37,176.89,82.75,61.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 15:00:00,Sweden,South Sweden,SE-SE4,58.11,108.79,88.61,65.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 16:00:00,Sweden,South Sweden,SE-SE4,45.07,93.55,90.07,66.14,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 17:00:00,Sweden,South Sweden,SE-SE4,36.46,82.23,91.85,66.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 18:00:00,Sweden,South Sweden,SE-SE4,20.57,61.39,95.16,67.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
