Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-04 13:00:00,Poland,Poland,PL,803.42,891.19,16.82,15.13,entsoe.eu,false,
2022-01-04 14:00:00,Poland,Poland,PL,804.74,892.38,16.79,15.17,entsoe.eu,false,
2022-01-04 15:00:00,Poland,Poland,PL,799.12,886.03,17.68,16.08,entsoe.eu,false,
2022-01-04 16:00:00,Poland,Poland,PL,791.52,877.68,18.8,17.27,entsoe.eu,false,
2022-01-04 17:00:00,Poland,Poland,PL,785.02,870.77,19.82,18.42,entsoe.eu,false,
2022-01-04 18:00:00,Poland,Poland,PL,764.7,848.88,20.85,19.21,entsoe.eu,false,
2022-01-04 19:00:00,Poland,Poland,PL,749.08,831.96,21.57,19.98,entsoe.eu,false,
2022-01-04 20:00:00,Poland,Poland,PL,761.58,844.51,21.44,20.07,entsoe.eu,false,
2022-01-04 21:00:00,Poland,Poland,PL,745.36,827.99,22.08,20.72,entsoe.eu,false,
2022-01-04 22:00:00,Poland,Poland,PL,711.38,792.32,24.57,22.92,entsoe.eu,false,
2022-01-04 23:00:00,Poland,Poland,PL,698.26,777.75,26.09,24.25,entsoe.eu,false,
2022-01-05 00:00:00,Poland,Poland,PL,700.03,779.7,25.99,24.2,entsoe.eu,false,
2022-01-05 01:00:00,Poland,Poland,PL,712.03,792.71,24.77,22.93,entsoe.eu,false,
2022-01-05 02:00:00,Poland,Poland,PL,714.76,795.79,24.51,22.63,entsoe.eu,false,
2022-01-05 03:00:00,Poland,Poland,PL,728.35,810.59,23.16,21.32,entsoe.eu,false,
2022-01-05 04:00:00,Poland,Poland,PL,744.74,827.76,21.69,19.97,entsoe.eu,false,
2022-01-05 05:00:00,Poland,Poland,PL,768.0,851.76,19.81,18.35,entsoe.eu,false,
2022-01-05 06:00:00,Poland,Poland,PL,778.37,862.13,19.29,17.97,entsoe.eu,false,
2022-01-05 07:00:00,Poland,Poland,PL,780.62,864.86,19.59,18.34,entsoe.eu,false,
2022-01-05 08:00:00,Poland,Poland,PL,770.75,854.18,21.13,19.92,entsoe.eu,false,
2022-01-05 09:00:00,Poland,Poland,PL,761.75,844.62,21.42,20.2,entsoe.eu,false,
2022-01-05 10:00:00,Poland,Poland,PL,757.93,840.06,21.58,20.52,entsoe.eu,false,
2022-01-05 11:00:00,Poland,Poland,PL,749.42,830.98,22.33,21.33,entsoe.eu,false,
2022-01-05 12:00:00,Poland,Poland,PL,753.02,834.76,22.36,21.36,entsoe.eu,false,
2022-01-05 13:00:00,Poland,Poland,PL,748.89,830.24,23.15,22.18,entsoe.eu,false,
2022-01-05 14:00:00,Poland,Poland,PL,750.09,831.21,23.5,22.58,entsoe.eu,false,
2022-01-05 15:00:00,Poland,Poland,PL,752.19,833.56,22.94,22.23,entsoe.eu,false,
2022-01-05 16:00:00,Poland,Poland,PL,750.47,831.68,23.25,22.59,entsoe.eu,false,
2022-01-05 17:00:00,Poland,Poland,PL,742.35,822.97,24.65,23.88,entsoe.eu,false,
2022-01-05 18:00:00,Poland,Poland,PL,741.63,821.87,24.85,23.98,entsoe.eu,false,
2022-01-05 19:00:00,Poland,Poland,PL,743.52,823.59,23.19,22.47,entsoe.eu,false,
2022-01-05 20:00:00,Poland,Poland,PL,737.54,817.41,23.14,22.55,entsoe.eu,false,
2022-01-05 21:00:00,Poland,Poland,PL,713.07,791.8,25.31,24.19,entsoe.eu,false,
2022-01-05 22:00:00,Poland,Poland,PL,681.91,759.65,27.75,26.23,entsoe.eu,false,
2022-01-05 23:00:00,Poland,Poland,PL,666.38,743.13,29.27,27.64,entsoe.eu,false,
2022-01-06 00:00:00,Poland,Poland,PL,672.5,749.44,28.89,27.28,entsoe.eu,false,
2022-01-06 01:00:00,Poland,Poland,PL,669.71,746.44,29.14,27.58,entsoe.eu,false,
2022-01-06 02:00:00,Poland,Poland,PL,676.07,753.36,28.46,26.91,entsoe.eu,false,
2022-01-06 03:00:00,Poland,Poland,PL,666.21,742.47,29.57,28.06,entsoe.eu,false,
2022-01-06 04:00:00,Poland,Poland,PL,683.11,760.35,27.8,27.16,entsoe.eu,false,
2022-01-06 05:00:00,Poland,Poland,PL,711.7,791.13,24.99,24.48,entsoe.eu,false,
2022-01-06 06:00:00,Poland,Poland,PL,735.13,816.41,22.56,22.08,entsoe.eu,false,
2022-01-06 07:00:00,Poland,Poland,PL,739.06,820.76,22.17,21.71,entsoe.eu,false,
2022-01-06 08:00:00,Poland,Poland,PL,719.6,799.95,24.57,24.15,entsoe.eu,false,
2022-01-06 09:00:00,Poland,Poland,PL,701.4,780.12,26.19,25.77,entsoe.eu,false,
2022-01-06 10:00:00,Poland,Poland,PL,680.67,757.67,28.42,28.0,entsoe.eu,false,
2022-01-06 11:00:00,Poland,Poland,PL,669.56,745.47,29.6,29.2,entsoe.eu,false,
2022-01-06 12:00:00,Poland,Poland,PL,682.27,759.13,28.05,27.66,entsoe.eu,false,
2022-01-06 13:00:00,Poland,Poland,PL,696.96,775.48,26.23,25.85,entsoe.eu,false,
2022-01-06 14:00:00,Poland,Poland,PL,709.72,789.74,24.76,24.13,entsoe.eu,false,
2022-01-06 15:00:00,Poland,Poland,PL,712.74,794.45,25.2,24.51,entsoe.eu,false,
2022-01-06 16:00:00,Poland,Poland,PL,713.35,794.86,26.28,25.53,entsoe.eu,false,
2022-01-06 17:00:00,Poland,Poland,PL,731.64,814.0,24.88,24.16,entsoe.eu,false,
2022-01-06 18:00:00,Poland,Poland,PL,733.57,816.44,24.77,23.71,entsoe.eu,false,
2022-01-06 19:00:00,Poland,Poland,PL,734.96,818.17,22.89,21.39,entsoe.eu,false,
2022-01-06 20:00:00,Poland,Poland,PL,729.18,812.23,22.32,20.7,entsoe.eu,false,
2022-01-06 21:00:00,Poland,Poland,PL,720.99,803.83,23.42,21.76,entsoe.eu,false,
2022-01-06 22:00:00,Poland,Poland,PL,720.99,803.09,23.73,22.0,entsoe.eu,false,
2022-01-06 23:00:00,Poland,Poland,PL,753.37,836.95,20.64,19.78,entsoe.eu,false,
2022-01-07 00:00:00,Poland,Poland,PL,759.52,843.39,20.09,19.29,entsoe.eu,false,
2022-01-07 01:00:00,Poland,Poland,PL,743.38,826.39,21.63,20.72,entsoe.eu,false,
2022-01-07 02:00:00,Poland,Poland,PL,743.39,826.38,21.66,20.76,entsoe.eu,false,
2022-01-07 03:00:00,Poland,Poland,PL,734.8,817.26,22.59,21.43,entsoe.eu,false,
2022-01-07 04:00:00,Poland,Poland,PL,746.41,829.13,21.51,20.66,entsoe.eu,false,
2022-01-07 05:00:00,Poland,Poland,PL,724.15,805.92,23.61,22.38,entsoe.eu,false,
2022-01-07 06:00:00,Poland,Poland,PL,732.7,814.19,23.43,22.13,entsoe.eu,false,
2022-01-07 07:00:00,Poland,Poland,PL,727.95,809.51,23.9,22.73,entsoe.eu,false,
2022-01-07 08:00:00,Poland,Poland,PL,714.88,795.89,25.2,24.04,entsoe.eu,false,
2022-01-07 09:00:00,Poland,Poland,PL,710.97,791.59,25.56,24.54,entsoe.eu,false,
2022-01-07 10:00:00,Poland,Poland,PL,710.64,791.44,25.28,24.17,entsoe.eu,false,
2022-01-07 11:00:00,Poland,Poland,PL,711.79,792.96,25.04,23.96,entsoe.eu,false,
2022-01-07 12:00:00,Poland,Poland,PL,707.02,788.1,26.22,24.98,entsoe.eu,false,
2022-01-07 13:00:00,Poland,Poland,PL,729.16,811.29,24.22,22.88,entsoe.eu,false,
2022-01-07 14:00:00,Poland,Poland,PL,742.1,824.34,23.42,22.28,entsoe.eu,false,
2022-01-07 15:00:00,Poland,Poland,PL,732.87,814.41,25.03,23.8,entsoe.eu,false,
2022-01-07 16:00:00,Poland,Poland,PL,719.42,799.82,26.0,24.69,entsoe.eu,false,
2022-01-07 17:00:00,Poland,Poland,PL,719.28,799.84,25.8,24.59,entsoe.eu,false,
2022-01-07 18:00:00,Poland,Poland,PL,715.93,796.39,24.8,23.37,entsoe.eu,false,
2022-01-07 19:00:00,Poland,Poland,PL,722.16,802.85,24.14,22.65,entsoe.eu,false,
2022-01-07 20:00:00,Poland,Poland,PL,722.13,803.4,23.87,22.27,entsoe.eu,false,
2022-01-07 21:00:00,Poland,Poland,PL,730.1,812.24,22.85,21.29,entsoe.eu,false,
2022-01-07 22:00:00,Poland,Poland,PL,754.6,837.93,20.83,19.35,entsoe.eu,false,
2022-01-07 23:00:00,Poland,Poland,PL,754.43,839.08,19.85,18.32,entsoe.eu,false,
2022-01-08 00:00:00,Poland,Poland,PL,768.56,853.69,18.73,17.36,entsoe.eu,false,
2022-01-08 01:00:00,Poland,Poland,PL,774.57,859.9,18.27,17.05,entsoe.eu,false,
2022-01-08 02:00:00,Poland,Poland,PL,772.32,857.09,18.93,17.47,entsoe.eu,false,
2022-01-08 03:00:00,Poland,Poland,PL,776.37,861.57,18.53,17.02,entsoe.eu,false,
2022-01-08 04:00:00,Poland,Poland,PL,772.73,858.3,18.48,16.88,entsoe.eu,false,
2022-01-08 05:00:00,Poland,Poland,PL,764.32,849.49,19.36,17.64,entsoe.eu,false,
2022-01-08 06:00:00,Poland,Poland,PL,752.91,837.72,20.34,18.5,entsoe.eu,false,
2022-01-08 07:00:00,Poland,Poland,PL,737.89,821.82,21.66,19.79,entsoe.eu,false,
2022-01-08 08:00:00,Poland,Poland,PL,737.73,821.35,22.32,20.62,entsoe.eu,false,
2022-01-08 09:00:00,Poland,Poland,PL,734.36,817.39,22.67,21.07,entsoe.eu,false,
2022-01-08 10:00:00,Poland,Poland,PL,725.63,808.25,23.41,21.77,entsoe.eu,false,
2022-01-08 11:00:00,Poland,Poland,PL,733.74,817.11,22.31,20.73,entsoe.eu,false,
2022-01-08 12:00:00,Poland,Poland,PL,725.97,809.26,22.97,21.34,entsoe.eu,false,
2022-01-08 13:00:00,Poland,Poland,PL,735.98,820.17,22.57,20.94,entsoe.eu,false,
2022-01-08 14:00:00,Poland,Poland,PL,754.51,839.96,20.7,19.12,entsoe.eu,false,
2022-01-08 15:00:00,Poland,Poland,PL,755.03,840.79,21.27,19.79,entsoe.eu,false,
2022-01-08 16:00:00,Poland,Poland,PL,753.11,838.12,21.69,20.12,entsoe.eu,false,
2022-01-08 17:00:00,Poland,Poland,PL,749.79,834.53,22.11,20.62,entsoe.eu,false,
2022-01-08 18:00:00,Poland,Poland,PL,748.91,833.75,21.9,20.36,entsoe.eu,false,
2022-01-08 19:00:00,Poland,Poland,PL,757.8,843.59,19.7,18.22,entsoe.eu,false,
2022-01-08 20:00:00,Poland,Poland,PL,778.06,864.41,18.68,17.22,entsoe.eu,false,
2022-01-08 21:00:00,Poland,Poland,PL,777.82,864.29,18.33,16.74,entsoe.eu,false,
2022-01-08 22:00:00,Poland,Poland,PL,779.0,865.72,18.13,16.61,entsoe.eu,false,
2022-01-08 23:00:00,Poland,Poland,PL,754.59,839.75,20.71,18.94,entsoe.eu,false,
2022-01-09 00:00:00,Poland,Poland,PL,752.4,837.39,20.97,19.11,entsoe.eu,false,
2022-01-09 01:00:00,Poland,Poland,PL,738.44,822.43,22.32,20.39,entsoe.eu,false,
2022-01-09 02:00:00,Poland,Poland,PL,723.27,806.16,23.82,21.77,entsoe.eu,false,
2022-01-09 03:00:00,Poland,Poland,PL,717.85,800.26,24.39,22.33,entsoe.eu,false,
2022-01-09 04:00:00,Poland,Poland,PL,700.39,781.35,26.15,24.2,entsoe.eu,false,
2022-01-09 05:00:00,Poland,Poland,PL,699.5,779.98,26.42,24.67,entsoe.eu,false,
2022-01-09 06:00:00,Poland,Poland,PL,703.68,783.65,25.99,24.47,entsoe.eu,false,
2022-01-09 07:00:00,Poland,Poland,PL,705.83,785.53,25.89,24.47,entsoe.eu,false,
2022-01-09 08:00:00,Poland,Poland,PL,715.92,796.8,25.64,24.63,entsoe.eu,false,
2022-01-09 09:00:00,Poland,Poland,PL,717.37,799.09,25.03,23.67,entsoe.eu,false,
2022-01-09 10:00:00,Poland,Poland,PL,726.8,809.48,24.09,22.74,entsoe.eu,false,
2022-01-09 11:00:00,Poland,Poland,PL,721.37,803.96,24.26,22.8,entsoe.eu,false,
2022-01-09 12:00:00,Poland,Poland,PL,733.15,816.47,23.08,21.59,entsoe.eu,false,
2022-01-09 13:00:00,Poland,Poland,PL,752.43,837.15,21.05,19.57,entsoe.eu,false,
2022-01-09 14:00:00,Poland,Poland,PL,759.92,845.45,20.79,19.34,entsoe.eu,false,
2022-01-09 15:00:00,Poland,Poland,PL,744.02,828.34,23.43,21.89,entsoe.eu,false,
2022-01-09 16:00:00,Poland,Poland,PL,732.7,816.25,24.66,23.14,entsoe.eu,false,
2022-01-09 17:00:00,Poland,Poland,PL,732.92,816.43,24.61,23.1,entsoe.eu,false,
2022-01-09 18:00:00,Poland,Poland,PL,738.04,822.29,24.17,22.6,entsoe.eu,false,
2022-01-09 19:00:00,Poland,Poland,PL,752.86,838.55,21.93,20.28,entsoe.eu,false,
2022-01-09 20:00:00,Poland,Poland,PL,763.17,849.52,19.11,17.38,entsoe.eu,false,
2022-01-09 21:00:00,Poland,Poland,PL,772.85,859.74,18.19,16.38,entsoe.eu,false,
2022-01-09 22:00:00,Poland,Poland,PL,782.34,869.91,17.39,15.52,entsoe.eu,false,
2022-01-09 23:00:00,Poland,Poland,PL,798.91,887.78,15.53,13.7,entsoe.eu,false,
2022-01-10 00:00:00,Poland,Poland,PL,836.62,926.86,12.37,11.32,entsoe.eu,false,
2022-01-10 01:00:00,Poland,Poland,PL,843.94,934.78,11.61,10.68,entsoe.eu,false,
2022-01-10 02:00:00,Poland,Poland,PL,840.11,931.01,11.88,10.71,entsoe.eu,false,
2022-01-10 03:00:00,Poland,Poland,PL,841.1,932.11,11.82,10.59,entsoe.eu,false,
2022-01-10 04:00:00,Poland,Poland,PL,836.41,926.88,12.56,10.95,entsoe.eu,false,
2022-01-10 05:00:00,Poland,Poland,PL,837.79,928.11,12.5,10.91,entsoe.eu,false,
2022-01-10 06:00:00,Poland,Poland,PL,849.62,940.26,11.72,10.56,entsoe.eu,false,
2022-01-10 07:00:00,Poland,Poland,PL,837.39,927.03,14.45,13.29,entsoe.eu,false,
2022-01-10 08:00:00,Poland,Poland,PL,840.19,930.76,12.8,12.02,entsoe.eu,false,
2022-01-10 09:00:00,Poland,Poland,PL,841.6,932.29,12.15,11.26,entsoe.eu,false,
2022-01-10 10:00:00,Poland,Poland,PL,843.64,934.56,11.88,10.98,entsoe.eu,false,
2022-01-10 11:00:00,Poland,Poland,PL,841.6,932.76,11.67,10.68,entsoe.eu,false,
2022-01-10 12:00:00,Poland,Poland,PL,850.79,942.62,10.64,9.73,entsoe.eu,false,
2022-01-10 13:00:00,Poland,Poland,PL,867.45,960.01,9.04,8.39,entsoe.eu,false,
2022-01-10 14:00:00,Poland,Poland,PL,874.01,967.4,8.67,8.0,entsoe.eu,false,
2022-01-10 15:00:00,Poland,Poland,PL,870.33,963.23,10.5,9.88,entsoe.eu,false,
2022-01-10 16:00:00,Poland,Poland,PL,859.39,951.12,11.14,10.45,entsoe.eu,false,
2022-01-10 17:00:00,Poland,Poland,PL,848.25,938.97,12.06,11.36,entsoe.eu,false,
2022-01-10 18:00:00,Poland,Poland,PL,848.2,939.06,11.82,10.94,entsoe.eu,false,
2022-01-10 19:00:00,Poland,Poland,PL,842.05,933.18,11.19,10.2,entsoe.eu,false,
2022-01-10 20:00:00,Poland,Poland,PL,841.57,932.25,11.39,10.19,entsoe.eu,false,
2022-01-10 21:00:00,Poland,Poland,PL,835.9,926.88,11.74,10.45,entsoe.eu,false,
2022-01-10 22:00:00,Poland,Poland,PL,830.42,921.62,11.97,10.35,entsoe.eu,false,
2022-01-10 23:00:00,Poland,Poland,PL,843.04,934.96,10.79,9.19,entsoe.eu,false,
2022-01-11 00:00:00,Poland,Poland,PL,853.98,946.21,9.92,8.42,entsoe.eu,false,
2022-01-11 01:00:00,Poland,Poland,PL,856.49,949.09,9.57,8.05,entsoe.eu,false,
2022-01-11 02:00:00,Poland,Poland,PL,863.04,956.11,8.95,7.43,entsoe.eu,false,
2022-01-11 03:00:00,Poland,Poland,PL,865.72,958.97,8.74,7.19,entsoe.eu,false,
2022-01-11 04:00:00,Poland,Poland,PL,861.22,954.65,8.9,7.27,entsoe.eu,false,
2022-01-11 05:00:00,Poland,Poland,PL,867.7,961.91,7.86,6.46,entsoe.eu,false,
2022-01-11 06:00:00,Poland,Poland,PL,882.47,977.16,6.74,5.59,entsoe.eu,false,
2022-01-11 07:00:00,Poland,Poland,PL,885.27,980.14,6.74,5.79,entsoe.eu,false,
2022-01-11 08:00:00,Poland,Poland,PL,861.61,955.11,9.05,7.9,entsoe.eu,false,
2022-01-11 09:00:00,Poland,Poland,PL,845.18,937.58,10.65,9.5,entsoe.eu,false,
2022-01-11 10:00:00,Poland,Poland,PL,837.97,929.82,11.34,10.18,entsoe.eu,false,
2022-01-11 11:00:00,Poland,Poland,PL,832.4,923.67,12.17,10.86,entsoe.eu,false,
2022-01-11 12:00:00,Poland,Poland,PL,832.85,924.32,11.98,10.57,entsoe.eu,false,
2022-01-11 13:00:00,Poland,Poland,PL,845.75,938.23,10.37,8.99,entsoe.eu,false,
2022-01-11 14:00:00,Poland,Poland,PL,852.99,946.33,9.47,8.03,entsoe.eu,false,
2022-01-11 15:00:00,Poland,Poland,PL,855.49,948.84,10.41,8.94,entsoe.eu,false,
2022-01-11 16:00:00,Poland,Poland,PL,855.12,948.29,11.37,10.05,entsoe.eu,false,
2022-01-11 17:00:00,Poland,Poland,PL,857.2,950.18,11.42,10.19,entsoe.eu,false,
2022-01-11 18:00:00,Poland,Poland,PL,849.72,942.24,10.73,9.38,entsoe.eu,false,
2022-01-11 19:00:00,Poland,Poland,PL,849.96,942.08,10.04,8.57,entsoe.eu,false,
2022-01-11 20:00:00,Poland,Poland,PL,855.39,947.17,10.93,9.47,entsoe.eu,false,
2022-01-11 21:00:00,Poland,Poland,PL,837.23,928.68,11.87,10.26,entsoe.eu,false,
2022-01-11 22:00:00,Poland,Poland,PL,835.97,927.14,11.51,9.84,entsoe.eu,false,
2022-01-11 23:00:00,Poland,Poland,PL,834.86,926.03,11.47,9.71,entsoe.eu,false,
2022-01-12 00:00:00,Poland,Poland,PL,837.49,928.68,11.22,9.49,entsoe.eu,false,
2022-01-12 01:00:00,Poland,Poland,PL,840.4,931.76,10.95,9.19,entsoe.eu,false,
2022-01-12 02:00:00,Poland,Poland,PL,842.1,933.45,10.85,9.09,entsoe.eu,false,
2022-01-12 03:00:00,Poland,Poland,PL,846.14,937.96,10.57,8.94,entsoe.eu,false,
2022-01-12 04:00:00,Poland,Poland,PL,852.85,945.37,9.93,8.54,entsoe.eu,false,
2022-01-12 05:00:00,Poland,Poland,PL,852.52,945.4,9.58,8.28,entsoe.eu,false,
