Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 15:00:00,Sweden,South Central Sweden,SE-SE3,1.75,28.3,99.4,63.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 16:00:00,Sweden,South Central Sweden,SE-SE3,1.72,28.24,99.4,63.53,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 17:00:00,Sweden,South Central Sweden,SE-SE3,1.61,28.31,99.42,63.64,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 18:00:00,Sweden,South Central Sweden,SE-SE3,1.59,28.42,99.42,62.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 19:00:00,Sweden,South Central Sweden,SE-SE3,1.58,28.39,99.42,62.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 20:00:00,Sweden,South Central Sweden,SE-SE3,1.58,28.22,99.43,62.14,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 21:00:00,Sweden,South Central Sweden,SE-SE3,1.56,27.99,99.43,61.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 22:00:00,Sweden,South Central Sweden,SE-SE3,1.57,27.63,99.43,59.83,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 23:00:00,Sweden,South Central Sweden,SE-SE3,1.35,26.87,99.48,58.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 00:00:00,Sweden,South Central Sweden,SE-SE3,1.28,26.37,99.5,57.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 01:00:00,Sweden,South Central Sweden,SE-SE3,1.27,26.15,99.5,58.28,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 02:00:00,Sweden,South Central Sweden,SE-SE3,1.27,26.06,99.51,58.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 03:00:00,Sweden,South Central Sweden,SE-SE3,1.29,26.3,99.5,57.73,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 04:00:00,Sweden,South Central Sweden,SE-SE3,1.32,26.82,99.49,57.57,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 05:00:00,Sweden,South Central Sweden,SE-SE3,1.36,27.25,99.47,58.33,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 06:00:00,Sweden,South Central Sweden,SE-SE3,1.43,27.72,99.46,59.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 07:00:00,Sweden,South Central Sweden,SE-SE3,1.75,28.26,99.39,60.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 08:00:00,Sweden,South Central Sweden,SE-SE3,1.76,28.18,99.39,61.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 09:00:00,Sweden,South Central Sweden,SE-SE3,1.69,27.79,99.41,62.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 10:00:00,Sweden,South Central Sweden,SE-SE3,1.72,27.92,99.41,62.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 11:00:00,Sweden,South Central Sweden,SE-SE3,1.72,28.05,99.4,62.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 12:00:00,Sweden,South Central Sweden,SE-SE3,1.74,28.21,99.4,62.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 13:00:00,Sweden,South Central Sweden,SE-SE3,1.75,28.26,99.4,62.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 14:00:00,Sweden,South Central Sweden,SE-SE3,1.74,28.16,99.4,63.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 15:00:00,Sweden,South Central Sweden,SE-SE3,1.74,28.24,99.4,63.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 16:00:00,Sweden,South Central Sweden,SE-SE3,1.75,28.27,99.4,64.17,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 17:00:00,Sweden,South Central Sweden,SE-SE3,1.66,28.38,99.42,64.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 18:00:00,Sweden,South Central Sweden,SE-SE3,1.66,28.52,99.41,63.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 19:00:00,Sweden,South Central Sweden,SE-SE3,1.65,28.43,99.41,62.53,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 20:00:00,Sweden,South Central Sweden,SE-SE3,1.67,28.6,99.41,61.18,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 21:00:00,Sweden,South Central Sweden,SE-SE3,1.65,28.32,99.41,60.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 22:00:00,Sweden,South Central Sweden,SE-SE3,1.58,27.68,99.43,59.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 23:00:00,Sweden,South Central Sweden,SE-SE3,1.4,27.08,99.47,58.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 00:00:00,Sweden,South Central Sweden,SE-SE3,1.28,26.48,99.49,56.82,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 01:00:00,Sweden,South Central Sweden,SE-SE3,1.26,26.21,99.5,57.1,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 02:00:00,Sweden,South Central Sweden,SE-SE3,1.26,26.19,99.5,56.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 03:00:00,Sweden,South Central Sweden,SE-SE3,1.24,26.16,99.5,57.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 04:00:00,Sweden,South Central Sweden,SE-SE3,1.29,26.72,99.49,57.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 05:00:00,Sweden,South Central Sweden,SE-SE3,1.3,27.09,99.48,57.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 06:00:00,Sweden,South Central Sweden,SE-SE3,1.36,27.9,99.45,56.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 07:00:00,Sweden,South Central Sweden,SE-SE3,1.66,28.27,99.39,58.06,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 08:00:00,Sweden,South Central Sweden,SE-SE3,1.71,28.38,99.38,59.1,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 09:00:00,Sweden,South Central Sweden,SE-SE3,1.67,28.06,99.4,59.73,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 10:00:00,Sweden,South Central Sweden,SE-SE3,1.87,28.2,99.37,60.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 11:00:00,Sweden,South Central Sweden,SE-SE3,3.71,30.71,99.1,59.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 12:00:00,Sweden,South Central Sweden,SE-SE3,2.68,29.46,99.24,59.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 13:00:00,Sweden,South Central Sweden,SE-SE3,4.0,30.82,99.07,60.57,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 14:00:00,Sweden,South Central Sweden,SE-SE3,4.39,31.29,99.02,61.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 15:00:00,Sweden,South Central Sweden,SE-SE3,3.59,30.27,99.13,63.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 16:00:00,Sweden,South Central Sweden,SE-SE3,5.0,31.82,98.95,63.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 17:00:00,Sweden,South Central Sweden,SE-SE3,4.03,30.97,99.07,63.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 18:00:00,Sweden,South Central Sweden,SE-SE3,3.38,30.39,99.17,62.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 19:00:00,Sweden,South Central Sweden,SE-SE3,3.78,30.9,99.1,60.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 20:00:00,Sweden,South Central Sweden,SE-SE3,3.1,30.04,99.2,59.36,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 21:00:00,Sweden,South Central Sweden,SE-SE3,3.06,29.96,99.21,58.11,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 22:00:00,Sweden,South Central Sweden,SE-SE3,2.38,28.74,99.31,56.9,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03 23:00:00,Sweden,South Central Sweden,SE-SE3,1.29,26.83,99.48,56.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 00:00:00,Sweden,South Central Sweden,SE-SE3,1.26,26.5,99.49,56.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 01:00:00,Sweden,South Central Sweden,SE-SE3,1.26,26.34,99.5,56.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 02:00:00,Sweden,South Central Sweden,SE-SE3,1.25,26.26,99.5,56.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 03:00:00,Sweden,South Central Sweden,SE-SE3,1.31,26.62,99.48,55.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 04:00:00,Sweden,South Central Sweden,SE-SE3,1.94,27.6,99.39,56.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 05:00:00,Sweden,South Central Sweden,SE-SE3,2.39,28.01,99.33,59.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 06:00:00,Sweden,South Central Sweden,SE-SE3,2.69,28.48,99.3,61.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 07:00:00,Sweden,South Central Sweden,SE-SE3,8.06,34.84,98.52,61.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 08:00:00,Sweden,South Central Sweden,SE-SE3,7.99,35.13,98.51,61.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 09:00:00,Sweden,South Central Sweden,SE-SE3,6.7,33.58,98.67,62.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 10:00:00,Sweden,South Central Sweden,SE-SE3,6.93,33.75,98.67,62.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 11:00:00,Sweden,South Central Sweden,SE-SE3,6.65,33.55,98.69,62.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 12:00:00,Sweden,South Central Sweden,SE-SE3,6.1,33.03,98.77,62.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 13:00:00,Sweden,South Central Sweden,SE-SE3,6.27,33.25,98.74,62.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 14:00:00,Sweden,South Central Sweden,SE-SE3,7.75,35.04,98.53,62.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 15:00:00,Sweden,South Central Sweden,SE-SE3,7.3,34.46,98.6,63.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 16:00:00,Sweden,South Central Sweden,SE-SE3,8.37,35.73,98.47,62.73,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 17:00:00,Sweden,South Central Sweden,SE-SE3,7.98,35.76,98.49,62.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 18:00:00,Sweden,South Central Sweden,SE-SE3,7.12,34.7,98.62,63.03,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 19:00:00,Sweden,South Central Sweden,SE-SE3,5.97,33.51,98.76,62.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 20:00:00,Sweden,South Central Sweden,SE-SE3,6.25,33.8,98.71,61.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 21:00:00,Sweden,South Central Sweden,SE-SE3,5.59,32.92,98.82,59.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 22:00:00,Sweden,South Central Sweden,SE-SE3,6.09,33.29,98.75,57.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04 23:00:00,Sweden,South Central Sweden,SE-SE3,6.45,33.74,98.71,54.48,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 00:00:00,Sweden,South Central Sweden,SE-SE3,6.51,33.76,98.71,54.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 01:00:00,Sweden,South Central Sweden,SE-SE3,6.37,33.29,98.73,54.28,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 02:00:00,Sweden,South Central Sweden,SE-SE3,6.49,33.7,98.71,54.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 03:00:00,Sweden,South Central Sweden,SE-SE3,5.72,32.63,98.82,55.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 04:00:00,Sweden,South Central Sweden,SE-SE3,6.22,33.34,98.76,56.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 05:00:00,Sweden,South Central Sweden,SE-SE3,6.95,33.84,98.69,60.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 06:00:00,Sweden,South Central Sweden,SE-SE3,7.74,34.94,98.56,61.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 07:00:00,Sweden,South Central Sweden,SE-SE3,9.74,37.44,98.25,61.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 08:00:00,Sweden,South Central Sweden,SE-SE3,9.63,37.35,98.28,61.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 09:00:00,Sweden,South Central Sweden,SE-SE3,9.89,37.73,98.25,61.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 10:00:00,Sweden,South Central Sweden,SE-SE3,9.67,37.56,98.24,61.61,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 11:00:00,Sweden,South Central Sweden,SE-SE3,10.37,38.33,98.16,61.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 12:00:00,Sweden,South Central Sweden,SE-SE3,9.9,37.99,98.2,61.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 13:00:00,Sweden,South Central Sweden,SE-SE3,10.04,38.24,98.17,60.7,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 14:00:00,Sweden,South Central Sweden,SE-SE3,9.81,38.1,98.19,60.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 15:00:00,Sweden,South Central Sweden,SE-SE3,9.86,38.27,98.17,61.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 16:00:00,Sweden,South Central Sweden,SE-SE3,9.41,37.53,98.23,62.08,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 17:00:00,Sweden,South Central Sweden,SE-SE3,10.31,38.8,98.12,61.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 18:00:00,Sweden,South Central Sweden,SE-SE3,9.04,37.27,98.29,62.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 19:00:00,Sweden,South Central Sweden,SE-SE3,8.83,36.93,98.34,62.15,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 20:00:00,Sweden,South Central Sweden,SE-SE3,9.92,38.17,98.21,60.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 21:00:00,Sweden,South Central Sweden,SE-SE3,7.68,35.55,98.53,59.53,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 22:00:00,Sweden,South Central Sweden,SE-SE3,3.01,29.99,99.2,56.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05 23:00:00,Sweden,South Central Sweden,SE-SE3,1.48,27.87,99.44,53.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 00:00:00,Sweden,South Central Sweden,SE-SE3,1.46,27.51,99.44,53.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 01:00:00,Sweden,South Central Sweden,SE-SE3,1.43,27.39,99.45,52.53,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 02:00:00,Sweden,South Central Sweden,SE-SE3,1.4,27.21,99.46,52.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 03:00:00,Sweden,South Central Sweden,SE-SE3,1.41,27.27,99.46,52.71,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 04:00:00,Sweden,South Central Sweden,SE-SE3,2.62,29.23,99.26,52.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 05:00:00,Sweden,South Central Sweden,SE-SE3,3.39,29.96,99.15,56.28,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 06:00:00,Sweden,South Central Sweden,SE-SE3,7.31,34.69,98.59,57.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 07:00:00,Sweden,South Central Sweden,SE-SE3,9.51,37.1,98.25,58.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 08:00:00,Sweden,South Central Sweden,SE-SE3,9.32,36.75,98.3,59.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 09:00:00,Sweden,South Central Sweden,SE-SE3,5.34,32.13,98.88,59.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 10:00:00,Sweden,South Central Sweden,SE-SE3,11.19,38.78,98.06,59.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 11:00:00,Sweden,South Central Sweden,SE-SE3,10.84,38.44,98.1,59.68,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 12:00:00,Sweden,South Central Sweden,SE-SE3,10.7,38.45,98.11,59.76,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 13:00:00,Sweden,South Central Sweden,SE-SE3,10.97,38.82,98.06,59.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 14:00:00,Sweden,South Central Sweden,SE-SE3,11.52,39.52,97.99,60.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 15:00:00,Sweden,South Central Sweden,SE-SE3,12.19,40.15,97.97,61.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 16:00:00,Sweden,South Central Sweden,SE-SE3,7.67,35.03,98.55,61.08,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 17:00:00,Sweden,South Central Sweden,SE-SE3,6.22,33.65,98.76,61.65,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 18:00:00,Sweden,South Central Sweden,SE-SE3,6.75,34.11,98.67,61.87,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 19:00:00,Sweden,South Central Sweden,SE-SE3,3.75,30.72,99.09,61.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 20:00:00,Sweden,South Central Sweden,SE-SE3,2.53,29.15,99.28,60.53,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 21:00:00,Sweden,South Central Sweden,SE-SE3,2.26,28.85,99.31,59.53,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 22:00:00,Sweden,South Central Sweden,SE-SE3,1.65,28.0,99.41,57.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06 23:00:00,Sweden,South Central Sweden,SE-SE3,3.44,30.2,99.15,52.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 00:00:00,Sweden,South Central Sweden,SE-SE3,4.06,30.62,99.08,53.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 01:00:00,Sweden,South Central Sweden,SE-SE3,3.25,29.52,99.2,52.9,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 02:00:00,Sweden,South Central Sweden,SE-SE3,1.47,27.39,99.45,52.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 03:00:00,Sweden,South Central Sweden,SE-SE3,1.51,27.55,99.44,52.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 04:00:00,Sweden,South Central Sweden,SE-SE3,2.37,28.58,99.32,56.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 05:00:00,Sweden,South Central Sweden,SE-SE3,3.6,29.68,99.15,60.57,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 06:00:00,Sweden,South Central Sweden,SE-SE3,1.68,27.8,99.42,59.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 07:00:00,Sweden,South Central Sweden,SE-SE3,1.99,28.2,99.35,60.8,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 08:00:00,Sweden,South Central Sweden,SE-SE3,1.98,28.26,99.35,61.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 09:00:00,Sweden,South Central Sweden,SE-SE3,1.94,27.97,99.37,62.02,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 10:00:00,Sweden,South Central Sweden,SE-SE3,1.85,27.93,99.38,61.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 11:00:00,Sweden,South Central Sweden,SE-SE3,2.65,28.91,99.25,61.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 12:00:00,Sweden,South Central Sweden,SE-SE3,3.02,29.44,99.19,61.7,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07 13:00:00,Sweden,South Central Sweden,SE-SE3,1.84,28.22,99.37,61.27,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
