carbon_intensity_production_avg
43,22
43,13
42,85
43,25
43,87
43,7
43,54
43,43
43,09
43,02
42,16
41,56
41,35
41,73
42,29
42,79
42,81
42,01
41,81
41,22
41,22
41,07
40,91
40,25
40,03
39,32
39,84
40,46
41,16
41,46
41,76
41,99
42,02
41,31
41,16
41,39
41,63
42,29
42,65
43,06
43,5
43,47
43,13
42,62
42,63
42,62
42,91
42,74
42,46
41,99
42,78
46,21
46,05
45,82
45,81
45,75
44,42
44,7
46,43
47,46
47,25
47,54
48,04
48,01
47,73
48,32
47,84
47,74
47,73
47,8
48,27
47,92
47,48
45,45
46,89
48,43
49,15
49,39
49,94
50,01
48,28
47,24
47,62
48,5
48,6
48,69
48,45
48,09
47,55
47,58
47,21
47,88
47,95
47,71
43,21
47,23
46,56
46,75
47,49
47,49
47,6
47,28
46,79
46,45
44,97
44,96
45,82
46,34
46,35
46,48
46,41
46,55
45,63
45,18
44,89
44,21
44,1
43,07
42,79
41,39
41,96
42,09
42,52
40,62
40,55
40,56
40,83
40,53
39,22
40,94
42,34
42,37
43,08
43,21
43,93
43,65
43,58
43,41
43,01
42,05
42,0
41,32
40,96
40,29
40,56
39,59
39,38
38,64
37,74
38,14
38,18
38,4
38,89
40,88
41,78
42,92
43,61
44,15
44,46
44,12
44,07
43,88
44,23
43,74
43,57
42,98
42,24
41,8
41,3
41,44
41,22
41,04
41,86
42,14
41,74
40,98
40,78
40,87
41,09
40,88
41,27
41,65
42,46
42,54
42,36
41,81
41,66
41,04
40,87
40,78
40,54
40,25
39,99
40,54
41,02
40,74
41,0
40,84
40,88
40,73
41,11
41,21
41,14
41,49
41,01
41,38
41,4
41,5
41,55
41,69
41,34
40,77
40,61
40,64
40,17
40,01
39,63
40,15
40,55
40,2
40,21
40,14
40,37
40,45
40,99
41,23
43,11
43,43
43,99
43,02
44,03
44,9
44,44
44,0
43,67
43,48
43,53
43,51
43,02
42,46
41,92
41,16
40,27
40,51
40,47
40,57
40,56
40,37
40,27
40,82
42,14
43,46
43,82
43,55
44,1
44,06
43,74
43,08
43,92
44,07
44,29
43,95
43,71
43,07
41,56
40,75
40,28
40,82
40,6
39,78
40,06
39,58
39,1
41,02
42,42
42,54
42,91
43,13
44,0
44,22
44,74
44,68
44,11
43,71
43,82
43,55
42,68
42,59
41,44
40,76
40,35
39,84
39,6
39,51
39,59
39,71
40,39
42,1
43,04
42,3
43,13
42,65
43,6
43,84
43,92
44,03
44,21
43,94
44,88
44,77
43,72
43,13
42,47
42,36
42,05
41,66
41,42
41,39
41,25
41,27
41,45
42,76
43,32
44,49
44,78
45,12
45,11
45,16
45,4
45,77
44,89
44,75
44,69
45,04
44,89
43,9
42,71
41,87
41,39
40,6
40,64
41,06
41,01
41,1
41,13
41,76
41,6
42,18
42,75
42,26
42,14
42,03
42,16
41,8
41,59
41,21
41,72
41,87
41,56
40,56
39,96
39,87
41,15
41,07
41,27
41,3
41,39
41,59
41,35
41,51
41,77
42,5
42,79
43,03
43,42
43,83
44,93
45,01
44,85
45,2
46,15
46,8
45,64
45,95
45,72
45,63
45,45
46,43
46,25
45,65
45,24
44,74
44,09
43,83
44,66
44,86
44,89
44,93
44,99
45,15
44,79
44,79
44,2
42,61
43,3
42,86
42,91
42,55
43,32
42,54
42,03
42,19
43,14
43,63
44,73
45,13
45,26
45,6
46,15
47,23
47,93
48,43
48,54
48,6
49,2
49,05
49,17
48,98
48,87
48,7
48,16
47,59
45,91
44,07
43,53
43,06
43,38
43,93
44,23
44,12
43,9
42,93
43,56
43,92
44,03
44,42
45,04
45,17
45,12
44,91
44,58
44,26
44,12
44,14
43,97
43,33
42,84
41,36
40,66
39,71
39,48
39,57
39,63
39,38
39,46
39,92
40,07
40,54
41,49
42,12
42,57
43,08
43,26
43,11
42,16
41,81
41,73
41,68
41,45
40,2
40,09
40,25
40,29
40,49
41,23
41,23
41,36
41,91
41,96
42,01
42,24
42,95
43,47
43,98
44,4
44,64
44,59
44,42
43,34
43,26
43,38
43,19
43,0
42,64
42,92
42,24
41,46
42,14
42,47
42,4
41,78
41,6
41,2
41,01
40,56
39,98
40,07
40,53
40,49
40,49
40,58
40,4
40,57
40,08
39,77
39,85
39,82
40,54
40,8
40,98
41,11
41,96
42,57
42,75
42,89
42,84
42,61
41,83
41,15
40,96
40,88
40,98
40,86
41,19
41,75
41,86
41,49
40,7
40,5
40,31
40,17
40,81
41,4
41,2
41,37
43,03
43,79
44,23
44,17
44,36
43,11
42,53
42,91
43,0
43,09
43,42
43,59
43,64
43,32
43,05
42,41
42,36
41,92
41,54
41,12
40,39
39,78
39,44
39,48
39,43
39,21
39,03
38,87
38,96
38,73
39,08
40,23
40,8
41,17
41,39
41,39
41,7
42,01
42,6
42,84
42,43
42,23
42,35
42,01
41,91
41,23
40,57
39,92
38,55
37,87
37,6
37,14
36,39
35,8
35,83
36,24
36,77
36,65
36,82
37,0
36,92
36,68
36,67
36,69
36,8
37,1
36,92
36,71
36,37
35,93
35,36
35,47
34,88
34,92
35,13
34,87
34,76
34,71
35,09
35,69
35,72
35,54
35,78
36,03
36,26
36,23
36,18
36,19
35,73
35,53
35,35
35,47
35,32
34,86
34,38
34,35
34,65
34,32
33,81
33,57
33,33
33,41
33,99
34,38
35,05
35,18
35,11
35,16
35,02
34,86
34,75
34,86
34,78
34,97
35,1
35,0
34,75
34,78
34,94
35,27
35,12
35,43
35,73
36,01
36,45
36,98
37,24
38,17
38,97
40,05
40,28
39,96
39,64
38,56
37,96
37,29
36,76
36,52
36,43
36,18
35,9
35,73
35,24
35,37
35,35
35,49
35,63
35,71
35,82
35,91
36,06
36,08
36,03
35,92
36,65
36,35
36,56
36,78
37,09
36,99
36,87
36,7
36,73
36,86
36,79
36,65
36,37
36,38
36,34
36,06
35,92
35,52
35,49
34,99
35,35
36,12
36,81
37,06
37,31
37,8
37,5
37,43
37,45
37,53
37,37
37,1
36,91
36,56
35,75
35,15
34,71
34,53
34,3
33,94
33,99
34,28
34,52
35,41
36,69
37,45
38,18
38,61
38,89
39,23
39,42
39,31
39,5
39,05
39,03
38,91
38,81
38,87
38,78
38,35
38,1
37,17
37,75
37,7
36,99
36,93
36,87
37,33
38,27
38,62
39,2
39,55
39,49
39,7
39,38
39,18
38,91
39,07
39,29
39,4
39,58
39,43
39,19
38,53
37,94
36,88
36,02
36,05
36,47
36,07
35,74
36,13
38,02
39,33
40,21
40,69
41,39
41,73
41,98
42,29
41,98
41,71
41,5
41,14
40,97
40,46
40,18
39,41
38,87
37,75
37,75
37,3
37,53
37,64
37,89
38,5
39,9
40,93
41,99
42,6
42,51
43,1
43,43
43,61
43,58
43,8
43,67
43,31
42,96
42,52
41,54
40,83
39,17
38,02
37,69
37,53
37,34
36,79
36,39
36,44
36,85
37,54
37,97
38,02
37,91
37,68
37,55
36,9
36,48
36,14
36,18
35,98
36,02
36,2
35,9
35,98
36,22
35,65
35,2
34,72
34,6
34,95
35,03
35,14
35,11
35,41
35,63
35,87
35,83
36,1
36,38
36,37
36,51
36,49
36,07
36,27
36,58
36,65
37,0
37,25
37,6
38,27
39,89
39,93
40,25
40,57
41,87
43,11
44,61
45,67
46,67
47,22
47,8
47,97
47,75
47,86
47,81
47,48
47,36
46,22
46,46
46,81
46,49
46,07
45,3
44,16
43,13
42,46
42,42
42,26
42,73
43,41
44,44
44,91
45,94
46,14
46,14
46,2
46,13
46,1
46,44
46,51
46,67
46,76
47,25
47,06
46,81
46,35
45,25
45,08
44,6
44,24
43,52
43,3
43,24
43,41
44,05
44,85
45,06
45,26
45,59
45,45
45,07
44,69
43,66
43,07
42,98
42,38
41,86
40,88
39,77
39,24
38,5
38,12
37,12
36,71
36,14
35,79
35,4
35,52
35,64
35,67
35,77
36,08
36,08
36,07
36,22
36,46
36,63
36,64
36,75
36,85
36,94
37,01
37,07
37,28
37,47
37,43
36,94
36,62
36,24
36,33
36,21
36,94
37,52
38,37
39,1
39,6
40,22
40,55
40,57
40,64
40,79
40,33
40,36
40,33
40,65
40,71
40,65
40,35
40,06
39,96
41,07
41,79
41,81
42,25
42,39
42,51
42,67
42,96
43,03
43,12
43,48
43,71
43,86
43,74
43,8
43,69
43,53
42,89
42,74
42,7
42,55
42,72
43,01
42,91
43,84
43,26
43,34
43,39
43,24
43,22
42,94
42,85
42,85
42,65
42,65
43,08
43,4
43,69
43,77
43,67
43,05
43,15
43,39
43,39
43,02
42,39
42,01
41,57
42,19
41,82
41,88
42,23
42,54
42,87
43,17
43,94
44,55
44,55
44,6
44,63
44,61
44,47
44,05
43,77
44,05
43,95
43,5
43,2
42,62
42,1
41,17
40,44
40,46
40,06
40,25
40,41
40,22
41,14
42,56
43,17
43,76
44,04
44,34
45,1
44,68
44,55
44,81
45,17
45,6
45,47
45,22
44,97
44,77
44,57
43,74
42,77
42,45
42,67
42,77
42,56
43,05
43,71
44,62
45,04
46,05
46,45
46,56
46,71
46,09
45,29
44,83
44,93
44,36
44,24
44,03
43,92
43,89
43,21
42,61
42,27
42,39
42,42
42,57
42,48
42,65
43,22
43,96
44,32
45,32
46,21
46,11
46,06
45,3
44,91
44,75
44,45
44,25
44,12
44,03
44,04
43,07
42,44
41,96
41,44
41,05
41,09
41,29
41,53
41,69
42,75
43,81
44,1
44,8
45,29
45,14
45,22
45,02
45,61
45,59
44,8
44,85
44,64
44,23
43,95
43,27
42,32
41,22
40,21
38,12
37,9
37,16
36,85
37,09
37,27
37,69
38,39
38,95
40,71
40,99
40,16
40,13
39,82
39,14
38,78
38,25
38,03
38,07
37,62
37,38
37,11
36,96
36,09
35,47
34,76
34,7
34,72
34,77
35,31
36,14
36,45
36,77
37,06
37,82
38,05
37,96
38,0
38,11
38,46
38,95
39,39
39,76
40,59
40,79
40,52
39,74
39,76
38,26
38,05
38,76
38,96
38,8
39,41
40,95
41,86
42,73
43,34
43,31
43,34
43,63
43,19
42,94
42,55
42,37
42,22
41,81
41,03
40,5
40,44
39,91
39,81
39,28
38,86
38,62
38,73
39,25
39,02
38,75
39,42
40,2
40,44
40,69
40,5
40,21
39,74
39,77
39,78
38,96
38,06
37,61
37,55
37,31
36,68
36,34
35,99
35,88
35,77
35,63
35,82
35,47
35,72
35,97
36,59
37,21
37,58
37,64
37,94
37,71
37,46
37,41
37,15
37,14
37,4
37,47
37,12
36,92
36,7
36,68
36,79
37,12
37,25
37,42
37,5
37,06
37,41
38,04
38,85
39,67
40,03
40,51
40,59
40,16
40,0
39,75
40,03
40,01
39,9
39,89
39,56
39,44
39,26
38,85
38,75
38,93
38,86
39,07
39,3
39,46
40,26
40,78
41,38
41,86
42,12
41,64
41,12
40,61
39,74
38,61
38,33
38,16
37,75
37,25
36,63
36,08
35,35
34,81
34,7
34,12
34,25
34,13
34,32
34,21
34,66
35,11
35,65
36,16
36,96
37,44
37,58
37,63
37,59
37,92
37,92
36,92
36,14
35,77
35,99
36,2
36,23
36,59
36,45
36,51
36,73
36,73
36,85
37,18
37,6
37,06
37,17
37,46
38,19
39,09
39,29
39,08
39,14
39,07
38,78
37,82
36,29
35,83
35,56
35,25
35,5
35,77
36,12
36,32
36,61
36,84
37,02
37,15
37,25
37,38
37,45
37,19
36,83
36,67
36,08
36,06
35,87
35,64
35,1
34,76
34,34
34,04
33,71
33,22
33,09
33,01
33,11
33,05
32,87
32,49
32,36
32,82
33,36
33,96
34,49
34,58
34,54
34,49
33,85
33,66
33,77
33,81
34,12
34,22
34,16
34,02
34,11
34,47
34,14
34,21
34,03
34,17
34,31
34,29
34,28
34,25
34,83
35,47
36,01
36,58
36,94
37,11
36,95
36,73
36,68
36,78
36,76
37,13
37,21
37,03
36,7
36,07
35,19
33,94
34,97
34,86
35,07
35,17
35,21
35,08
35,76
36,0
36,53
37,07
37,63
37,94
37,86
37,51
37,73
37,73
37,59
37,54
37,47
37,19
36,85
36,66
36,35
35,86
35,19
34,77
34,9
34,81
35,06
35,61
36,52
37,27
37,91
38,25
38,36
38,37
38,22
37,89
37,72
37,54
37,4
37,36
37,29
37,01
36,68
36,49
36,19
35,7
35,03
34,62
34,3
34,39
34,32
34,58
34,81
35,25
35,69
35,8
36,11
36,14
36,12
36,01
35,97
35,9
35,79
35,89
35,84
35,87
35,89
35,65
35,47
35,31
35,21
35,07
34,16
34,25
34,18
34,43
34,67
35,1
35,54
35,65
35,95
35,98
35,96
35,85
35,81
35,73
35,64
35,73
35,68
35,72
35,73
35,5
35,32
35,16
35,06
34,92
34,46
34,37
34,61
35,15
36,05
36,77
37,38
37,71
37,81
37,81
37,67
37,36
37,19
37,02
36,89
36,85
36,79
36,52
36,2
36,02
35,72
35,24
34,59
34,19
34,32
34,23
34,47
35,01
35,9
36,61
37,22
37,21
37,11
37,34
37,24
37,33
37,77
37,75
37,34
37,61
37,37
37,19
36,63
36,21
35,71
35,03
33,95
33,38
33,12
33,39
33,58
34,54
36,27
37,16
38,08
38,83
39,43
40,04
39,87
39,15
38,51
38,2
38,31
38,69
38,83
38,46
38,26
37,93
38,03
36,87
37,29
36,23
36,4
36,38
37,17
38,0
38,84
39,73
40,6
40,97
40,92
40,67
40,43
40,07
39,64
39,1
38,72
38,77
38,68
38,24
37,28
36,84
35,55
35,06
33,95
33,73
33,75
33,66
33,39
33,47
33,47
33,82
34,0
34,39
34,47
34,8
34,64
34,41
35,02
34,59
34,21
33,94
33,77
33,87
33,83
33,72
33,58
33,57
33,18
33,23
33,45
33,89
33,77
34,52
34,96
35,94
36,34
37,11
38,01
37,99
38,09
37,38
37,13
37,07
36,81
36,7
36,59
36,69
36,67
36,15
35,73
35,65
35,38
35,31
35,63
35,8
35,95
36,19
36,23
36,54
37,01
37,1
37,01
36,84
36,28
36,08
36,14
36,06
36,15
36,9
37,0
37,28
37,47
37,52
37,54
37,36
38,8
38,61
38,5
38,34
38,52
38,57
39,23
39,57
39,94
40,29
40,45
40,4
40,48
40,39
39,99
39,62
39,83
39,83
39,94
40,02
40,16
39,72
39,2
37,49
36,72
35,69
35,49
35,38
35,74
36,54
37,54
39,01
39,76
40,46
40,14
40,55
40,63
40,17
40,2
40,16
40,32
40,64
41,02
40,23
40,44
40,01
40,15
38,88
37,59
36,74
36,69
36,92
37,54
39,07
40,6
41,74
42,92
44,1
43,8
44,16
42,42
41,51
41,12
40,78
40,61
40,84
40,81
40,47
39,7
39,2
39,05
38,08
37,07
36,17
35,75
35,72
36,72
37,67
38,71
39,27
40,11
40,97
42,23
41,99
41,7
41,5
40,88
40,78
40,69
40,75
40,53
40,18
39,71
39,62
38,66
37,38
35,87
35,56
36,09
35,56
35,71
36,82
38,54
39,35
40,18
40,7
40,97
41,32
41,29
40,94
40,56
40,52
40,55
40,49
40,47
39,8
39,88
39,8
39,69
39,7
39,8
39,62
39,58
39,47
39,16
39,45
39,44
39,79
40,35
39,95
40,78
41,21
41,59
41,71
41,76
41,71
41,37
41,04
40,49
40,22
40,1
39,99
39,81
39,89
38,92
39,3
39,14
39,04
39,45
39,5
39,87
40,49
41,08
41,38
41,79
41,78
41,99
41,89
41,4
40,69
40,59
40,44
40,13
39,91
39,6
39,19
38,95
38,9
38,01
38,18
38,55
38,62
38,76
38,85
39,13
40,35
41,13
41,88
41,85
41,41
40,7
40,26
39,95
39,77
39,52
39,15
38,97
38,36
37,97
38,21
38,35
38,29
37,8
37,72
37,82
37,95
38,17
38,05
38,76
39,47
40,65
41,96
42,08
41,97
41,53
40,88
40,18
39,49
39,4
38,93
38,62
38,14
37,43
37,22
37,08
36,99
36,61
37,27
36,65
36,94
37,63
38,4
38,87
39,17
40,04
40,44
39,74
39,37
38,79
38,2
37,53
37,02
36,98
36,6
36,23
35,51
34,79
34,03
33,44
32,99
32,32
31,94
31,74
31,47
31,62
31,65
32,92
33,63
33,88
33,94
34,34
32,9
33,54
33,8
33,99
33,76
34,19
34,06
34,58
34,72
34,38
34,92
34,3
34,07
33,45
33,13
33,11
32,98
33,28
34,18
35,3
36,01
36,27
36,41
36,49
36,4
35,92
35,3
35,09
34,74
34,66
34,64
34,73
34,74
34,79
34,57
34,24
34,21
33,24
33,14
32,86
32,85
32,45
32,41
32,62
32,92
33,43
33,51
33,59
33,47
33,3
33,23
33,45
33,59
33,76
33,76
34,18
34,22
34,41
34,18
34,21
33,72
33,56
33,31
33,19
33,32
33,2
33,54
33,94
34,16
34,56
34,49
34,49
34,65
34,72
35,08
35,25
35,49
35,15
35,5
35,44
35,57
35,69
35,41
35,16
35,13
35,29
34,59
34,62
34,65
34,87
35,92
37,3
38,42
39,36
39,86
39,62
40,41
41,2
40,85
40,77
40,95
40,36
40,57
40,61
40,55
40,15
40,03
40,19
39,56
39,26
38,77
38,45
37,27
37,36
37,65
38,42
39,69
40,59
40,75
41,29
41,65
42,55
42,18
42,11
42,16
41,7
41,47
41,03
40,45
40,59
40,18
40,21
39,99
39,93
39,86
40,11
40,06
39,94
40,29
40,82
41,62
42,81
43,09
42,92
43,04
42,86
42,77
42,36
42,21
41,76
41,73
41,48
41,05
40,72
40,63
40,5
40,56
40,06
39,69
39,26
38,82
38,7
38,8
39,37
39,81
40,07
40,01
39,97
39,53
39,41
39,19
39,15
38,7
38,45
38,07
38,08
37,96
37,36
37,3
36,75
36,54
36,27
35,12
34,94
34,98
35,22
36,12
37,21
38,34
38,88
39,39
39,83
39,88
39,9
39,73
39,68
39,43
39,08
39,15
38,95
38,95
38,24
38,76
38,7
38,9
37,43
36,91
37,01
36,01
36,14
36,65
37,41
38,08
38,78
39,0
39,16
39,25
39,41
39,13
38,92
38,97
38,61
38,28
38,61
38,46
38,43
38,13
38,05
38,3
38,25
38,27
38,81
38,79
39,02
39,22
39,73
40,83
41,41
41,6
41,99
42,02
43,08
43,59
43,46
43,3
43,52
43,3
41,37
40,52
40,14
39,97
39,87
40,11
39,57
39,59
39,83
39,83
40,34
39,97
40,58
41,31
41,97
42,28
42,21
42,18
42,23
41,77
41,53
41,39
41,19
40,76
40,58
40,47
40,07
39,85
39,28
39,08
39,8
40,0
40,05
40,15
39,78
39,53
39,86
39,65
39,82
39,48
38,63
38,23
37,26
36,6
36,45
35,96
35,83
36,04
36,1
35,91
35,72
35,51
35,9
35,86
35,94
35,53
35,75
35,94
36,55
37,03
36,6
37,09
37,43
36,8
36,44
36,32
35,78
35,58
35,91
35,99
35,89
35,83
36,33
36,63
36,61
36,54
36,45
36,57
36,78
36,84
36,88
37,06
37,28
37,01
37,58
37,57
37,79
37,81
37,9
38,03
38,36
38,34
38,62
39,05
39,5
39,79
40,1
40,43
40,58
40,44
40,47
40,3
39,7
39,68
39,42
39,39
39,37
39,76
39,84
40,84
41,42
41,51
42,17
42,15
42,12
42,04
42,48
42,46
42,48
41,57
41,17
41,06
40,43
39,78
39,28
38,63
37,39
37,2
37,06
37,14
37,47
38,0
38,58
38,49
39,16
39,81
39,74
40,35
40,73
40,76
39,86
39,31
38,95
37,77
37,46
37,75
37,84
37,49
37,22
37,03
38,4
38,51
39,12
39,79
38,74
38,57
38,28
38,38
37,79
37,74
37,39
36,45
35,86
36,32
36,2
36,23
36,21
36,69
36,14
35,54
35,44
35,09
35,38
35,96
35,82
36,81
37,1
37,16
37,14
36,51
36,62
36,76
37,61
37,6
38,04
38,05
37,74
37,04
36,98
37,65
36,3
36,97
36,6
36,2
35,69
35,22
35,26
35,36
34,9
34,62
34,42
34,37
34,17
34,32
34,04
34,51
35,05
35,66
35,49
35,65
36,17
36,26
36,62
36,52
36,11
36,34
35,95
35,23
35,18
34,73
34,74
35,27
36,41
36,28
36,2
36,16
35,98
35,48
34,66
34,87
35,85
36,09
36,24
36,75
36,56
36,22
36,54
36,3
35,97
35,72
35,63
34,75
34,26
34,19
34,03
34,37
35,29
35,38
35,59
35,9
36,27
36,52
36,68
36,4
35,93
36,54
36,71
36,65
36,44
36,35
36,68
36,67
36,23
35,46
34,97
34,52
34,12
33,93
33,76
33,64
34,18
34,19
34,21
34,19
34,26
34,42
34,72
35,21
35,64
35,92
36,03
36,17
36,34
36,46
36,27
36,4
36,47
36,19
36,12
35,91
35,6
35,36
35,22
34,88
34,27
34,26
34,21
33,97
34,15
34,31
34,76
34,99
35,66
35,92
35,93
35,78
35,78
35,81
35,91
36,22
36,34
36,13
36,06
36,09
35,85
35,45
35,35
35,35
34,97
34,96
35,21
35,58
35,84
35,85
36,32
36,82
37,18
37,12
38,24
37,9
37,93
37,66
37,62
37,42
37,43
36,58
36,56
36,65
36,32
36,14
35,75
35,91
35,69
35,79
36,19
36,33
36,29
35,76
36,19
36,68
37,15
37,19
37,37
37,09
37,08
37,08
37,1
36,75
36,71
36,46
36,21
36,56
36,18
35,69
35,3
34,84
34,87
34,48
34,54
34,54
34,67
34,96
35,84
36,03
36,33
36,59
36,51
35,47
35,78
35,4
35,55
35,41
35,27
34,68
35,4
35,57
35,51
35,16
34,79
34,7
34,14
34,15
34,18
34,17
34,49
34,47
35,48
36,22
36,87
37,36
37,31
37,19
37,18
37,65
37,01
36,36
36,04
35,61
35,69
35,33
34,98
34,36
33,69
33,18
32,52
32,15
31,91
31,84
31,89
32,15
33,43
34,26
34,79
35,49
35,86
36,13
36,3
35,7
35,57
35,6
35,45
35,37
35,3
34,99
34,36
33,56
33,22
32,77
32,92
32,83
32,92
32,89
32,97
33,54
35,29
35,75
36,61
37,36
37,0
36,39
35,72
35,47
35,65
35,55
35,52
35,38
35,09
34,94
34,7
34,08
33,55
33,34
31,7
31,09
31,03
31,51
31,52
32,17
32,85
33,45
33,27
33,48
34,39
34,55
34,75
34,27
33,95
33,95
34,26
34,67
35,87
35,99
35,37
35,15
34,63
34,43
34,02
33,42
33,08
33,02
33,13
33,13
33,35
33,78
34,16
34,42
34,45
34,56
34,24
34,19
34,26
34,44
34,84
35,68
35,69
35,64
35,43
35,63
35,04
35,78
35,15
35,68
36,01
36,37
36,73
37,49
38,95
40,01
39,93
40,32
40,51
41,85
41,76
42,01
42,56
42,09
41,81
40,5
40,34
39,58
39,21
38,61
37,68
37,19
38,26
38,31
38,16
38,5
38,96
39,23
39,92
40,54
41,4
41,11
40,9
40,34
39,61
39,61
39,02
38,42
38,35
37,77
37,9
37,67
37,58
37,29
36,63
37,06
35,91
35,8
35,83
36,07
36,35
36,39
37,61
38,75
38,8
39,35
39,14
38,75
38,33
38,11
37,71
