PV_volume
0
0
0
0
0
0
0
0
0
0
0.0156337
0
0.0216383
0.0366167
0.0119282
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0217773
0.0598973
0.217228
0.157819
0.0336727
0.0348288
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00331821
0.0758571
0.236864
0.196647
0.0441491
0.0197933
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00720516
0.0451437
0.0194035
0.0355192
0.0295944
0.125265
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0947411
0.17468
0.275852
0.394136
1.00016
0.106574
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0569153
0.443383
0.418081
0.434189
0.263262
0.219917
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00514652
0.127112
0.0359686
0.0359309
0.029978
0.0275122
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0053219
0.0139559
0.0195841
0.0141527
0.0137471
0.0100185
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00923957
0.0608045
0.0296262
0.0296035
0.0237413
0.0331914
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00531675
0.0187762
0.0298626
0.0298449
0.0240673
0.0106952
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0520463
0.01355
0.0191656
0.0191784
0.013507
0.011106
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.057375
0.174632
0.356182
0.215791
0.0289691
0.110073
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00622609
0.0135986
0.377411
0.587353
0.493653
0.0465414
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0164641
0.024497
0.30469
0.161149
0.306309
0.376504
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0173083
0.0144554
0.762043
0.622302
0.404081
0.353548
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0777675
0.0791057
0.667598
0.37944
0.0411435
0.248911
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0833294
0.229362
0.0200936
0.101722
0.201411
0.106585
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0220262
0.0615435
0.0352635
0.0406571
0.0294926
0.100254
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.03623
0.0707295
0.396724
0.468186
0.462117
0.0883133
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0468713
0.102914
0.65508
0.540398
0.521293
0.0322406
0.0171009
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0322346
0.168
0.765037
0.647874
0.541849
0.0273542
0.0106916
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.058169
0.0821787
0.104313
0.0238279
0.0182077
0.00701093
0.0099404
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0276374
0.0131861
0.0185995
0.0238941
0.018323
0.00719409
0.0235505
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0384957
0.383017
0.685877
1.28472
0.613946
0.716368
0.0276522
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.053876
0.120224
0.0240145
0.0238847
0.0556262
0.0542437
0.00331669
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007621
0.200464
0.45835
0.536047
0.077056
0.513847
0.0138015
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.023664
0.0138166
0.210235
0.260407
0.20344
0.0130516
0.0342335
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0341079
0.0191157
0.0243804
0.0295216
0.0239774
0.0130418
0.0207773
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0235707
0.0189696
0.0242746
0.321145
0.0239382
0.192024
0.0128996
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0651983
0.104514
0.0939857
0.229882
0.197858
0.00776466
0.0155636
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0339074
0.0187052
0.0295136
0.0294898
0.0240472
0.0130759
0.0306769
0
0
0
0
0
0
0
