Hour;Load
2138;2,526
2139;2,418
2140;2,46
2141;2,352
2142;2,454
2143;2,514
2144;2,538
2145;2,502
2146;2,55
2147;2,604
2148;2,442
2149;2,412
2150;2,46
2151;2,466
2152;2,346
2153;2,484
2154;2,46
2155;2,46
2156;2,496
2157;2,508
2158;2,37
2159;2,49
2160;2,49
2161;2,34
2162;2,394
2163;2,436
2164;2,352
2165;2,292
2166;2,472
2167;2,424
2168;2,508
2169;2,484
2170;2,4
2171;2,622
2172;2,58
2173;2,496
2174;2,484
2175;2,604
2176;2,436
2177;2,508
2178;2,31
2179;2,328
2180;2,43
2181;2,418
2182;2,298
2183;2,328
2184;2,274
2185;2,274
2186;2,25
2187;2,184
2188;2,244
2189;2,094
2190;1,95
2191;2,004
2192;1,986
2193;1,974
2194;2,04
2195;1,968
2196;1,962
2197;1,992
2198;1,992
2199;1,926
2200;1,866
2201;1,932
2202;1,98
2203;1,998
2204;1,98
2205;2,004
2206;1,842
2207;1,788
2208;1,956
2209;2,016
2210;1,992
2211;2,058
2212;2,052
2213;2,034
2214;2,16
2215;2,256
2216;2,232
2217;2,256
2218;2,322
2219;2,298
2220;2,37
2221;2,37
2222;2,364
2223;2,316
2224;2,388
2225;2,412
2226;2,244
2227;2,286
2228;2,25
2229;2,28
2230;2,316
2231;2,268
2232;2,184
2233;2,262
2234;2,184
2235;2,1
2236;2,058
2237;2,058
2238;1,926
2239;2,16
2240;2,268
2241;2,298
2242;2,262
2243;2,328
2244;2,268
2245;2,292
2246;2,268
2247;2,238
2248;2,322
2249;2,34
2250;2,376
2251;2,298
2252;2,142
2253;2,202
2254;2,13
2255;2,124
2256;2,16
2257;2,16
2258;2,136
2259;2,058
2260;2,034
2261;2,034
2262;1,962
2263;1,932
2264;1,926
2265;1,896
2266;1,914
2267;1,902
2268;1,92
2269;1,914
2270;1,914
2271;1,884
2272;1,848
2273;1,842
2274;1,74
2275;1,794
2276;1,8
2277;1,848
2278;1,902
2279;2,148
2280;2,19
2281;2,142
2282;2,166
2283;2,172
2284;2,178
2285;2,058
2286;2,028
2287;2,106
2288;2,124
2289;2,13
2290;2,19
2291;2,238
2292;2,172
2293;2,172
2294;2,154
2295;2,22
2296;2,244
2297;2,31
2298;2,424
2299;2,328
2300;2,478
2301;2,466
2302;2,394
2303;2,556
2304;2,544
2305;2,46
2306;2,454
2307;2,376
2308;2,394
2309;2,298
2310;2,4
2311;2,466
2312;2,43
2313;2,358
2314;2,436
2315;2,538
2316;2,628
2317;2,604
2318;2,616
2319;2,658
2320;2,514
2321;2,424
2322;2,454
2323;2,466
2324;2,52
2325;2,472
2326;2,454
2327;2,526
2328;2,544
2329;2,37
2330;2,442
2331;2,382
2332;2,376
2333;2,346
2334;2,43
2335;2,61
2336;2,586
2337;2,556
2338;2,55
2339;2,562
2340;2,556
2341;2,52
2342;2,208
2343;2,28
2344;2,442
2345;2,448
2346;2,508
2347;2,442
2348;2,538
2349;2,55
2350;2,43
2351;2,502
2352;2,466
2353;2,34
2354;2,34
2355;2,364
2356;2,256
2357;2,178
2358;2,322
2359;2,406
2360;2,316
2361;2,244
2362;2,358
2363;2,352
2364;2,382
2365;2,544
2366;2,424
2367;2,646
2368;2,502
2369;2,448
2370;2,358
2371;2,34
2372;2,352
2373;2,436
2374;2,388
2375;2,316
2376;2,382
2377;2,352
2378;2,364
2379;2,304
2380;2,226
2381;2,184
2382;2,4
2383;2,412
2384;2,382
2385;2,322
2386;2,376
2387;2,118
2388;2,262
2389;2,16
2390;2,232
2391;2,244
2392;2,226
2393;2,244
2394;2,316
2395;2,334
2396;2,364
2397;2,394
2398;2,472
2399;2,46
2400;2,412
2401;2,322
2402;2,292
2403;2,28
2404;2,232
2405;2,16
2406;2,058
2407;2,214
2408;2,328
2409;2,286
2410;2,322
2411;2,328
2412;2,304
2413;2,382
2414;2,514
2415;2,442
2416;2,466
2417;2,46
2418;2,496
2419;2,466
2420;2,604
2421;2,586
2422;2,694
2423;2,7
2424;2,658
2425;2,502
2426;2,538
2427;2,562
2428;2,526
2429;2,322
2430;2,694
2431;2,718
2432;2,856
2433;2,748
2434;2,616
2435;2,712
2436;2,724
2437;2,7
2438;2,64
2439;2,73
2440;2,652
2441;2,616
2442;2,568
2443;2,526
2444;2,544
2445;2,526
2446;2,61
2447;2,682
2448;2,682
2449;2,52
2450;2,724
2451;2,658
2452;2,604
2453;2,436
2454;2,322
2455;2,328
2456;2,322
2457;2,28
2458;2,286
2459;2,43
2460;2,466
2461;2,424
2462;2,298
2463;2,532
2464;2,538
2465;2,592
2466;2,574
2467;2,586
2468;2,682
2469;2,652
2470;2,496
2471;2,604
2472;2,616
2473;2,496
2474;2,538
2475;2,562
2476;2,616
2477;2,412
2478;2,502
2479;2,568
2480;2,562
2481;2,598
2482;2,61
2483;2,616
2484;2,508
2485;2,574
2486;2,634
2487;2,736
2488;2,652
2489;2,778
2490;2,706
2491;2,658
2492;2,502
2493;2,49
2494;2,634
2495;2,724
2496;2,658
2497;2,496
2498;2,514
2499;2,514
2500;2,538
2501;2,442
2502;2,544
2503;2,58
2504;2,634
2505;2,562
2506;2,514
2507;2,628
2508;2,604
2509;2,634
2510;2,502
2511;2,628
2512;2,49
2513;2,622
2514;2,514
2515;2,568
2516;2,574
2517;2,706
2518;2,598
2519;2,574
2520;2,532
2521;2,448
2522;2,46
2523;2,292
2524;2,388
2525;2,31
2526;2,478
2527;2,532
2528;2,574
2529;2,37
2530;2,526
2531;2,64
2532;2,604
2533;2,628
2534;2,58
2535;2,64
2536;2,61
2537;2,562
2538;2,346
2539;2,31
2540;2,316
2541;2,448
2542;2,424
2543;2,358
2544;2,346
2545;2,322
2546;2,208
2547;2,226
2548;2,124
2549;2,1
2550;2,178
2551;2,31
2552;2,268
2553;2,358
2554;2,328
2555;2,352
2556;2,418
2557;2,382
2558;2,43
2559;2,4
2560;2,544
2561;2,472
2562;2,358
2563;2,37
2564;2,4
2565;2,43
2566;2,43
2567;2,34
2568;2,34
2569;2,274
2570;2,196
2571;2,196
2572;2,226
2573;2,13
2574;2,088
2575;2,118
2576;2,244
2577;2,31
2578;2,34
2579;2,406
2580;2,448
2581;2,46
2582;2,388
2583;2,37
2584;2,436
2585;2,358
2586;2,394
2587;2,364
2588;2,406
2589;2,43
2590;2,508
2591;2,562
2592;2,562
2593;2,484
2594;2,514
2595;2,532
2596;2,562
2597;2,466
2598;2,61
2599;2,718
2600;2,61
2601;2,55
2602;2,502
2603;2,67
2604;2,592
2605;2,382
2606;2,292
2607;2,346
2608;2,262
2609;2,202
2610;2,232
2611;2,172
2612;2,256
2613;2,226
2614;2,148
2615;2,22
2616;2,22
2617;2,124
2618;2,184
2619;2,154
2620;2,244
2621;2,1
2622;2,22
2623;2,238
2624;2,28
2625;2,304
2626;2,232
2627;2,25
2628;2,316
2629;2,37
2630;2,226
2631;2,328
2632;2,28
2633;2,232
2634;2,202
2635;2,28
2636;2,406
2637;2,34
2638;2,298
2639;2,316
2640;2,406
2641;2,424
2642;2,568
2643;2,586
2644;2,538
2645;2,448
2646;2,61
2647;2,67
2648;2,622
2649;2,676
2650;2,664
2651;2,592
2652;2,622
2653;2,688
2654;2,7
2655;2,82
2656;2,592
2657;2,622
2658;2,586
2659;2,568
2660;2,61
2661;2,634
2662;2,604
2663;2,73
2664;2,748
2665;2,61
2666;2,616
2667;2,58
2668;2,622
2669;2,478
2670;2,64
2671;2,712
2672;2,628
2673;2,646
2674;2,688
2675;2,706
2676;2,592
2677;2,652
2678;2,652
2679;2,784
2680;2,616
2681;2,544
2682;2,562
2683;2,454
2684;2,538
2685;2,418
2686;2,406
2687;2,454
2688;2,478
2689;2,376
2690;2,526
2691;2,454
2692;2,532
2693;2,478
2694;2,622
2695;2,592
2696;2,526
2697;2,514
2698;2,502
2699;2,568
2700;2,442
2701;2,46
2702;2,526
2703;2,526
2704;2,484
2705;2,442
2706;2,424
2707;2,376
2708;2,31
2709;2,304
2710;2,322
2711;2,262
2712;2,25
2713;2,244
2714;2,22
2715;2,16
2716;2,124
2717;2,106
2718;2,226
2719;2,316
2720;2,19
2721;2,31
2722;2,304
2723;2,316
2724;2,334
2725;2,352
2726;2,406
2727;2,394
2728;2,424
2729;2,4
2730;2,352
2731;2,352
2732;2,376
2733;2,352
2734;2,436
2735;2,376
2736;2,304
2737;2,268
2738;2,226
2739;2,172
2740;2,058
2741;2,154
2742;2,124
2743;2,226
2744;2,292
2745;2,268
2746;2,268
2747;2,298
2748;2,196
2749;2,172
2750;2,238
2751;2,25
2752;2,286
2753;2,262
2754;2,322
2755;2,274
2756;2,376
2757;2,502
2758;2,442
2759;2,538
2760;2,568
2761;2,442
2762;2,508
2763;2,436
2764;2,412
2765;2,208
2766;2,19
2767;2,346
2768;2,508
2769;2,556
2770;2,454
2771;2,568
2772;2,442
2773;2,544
2774;2,442
2775;2,508
2776;2,526
2777;2,478
2778;2,412
2779;2,394
2780;2,394
2781;2,406
2782;2,322
2783;2,406
2784;2,376
2785;2,358
2786;2,436
2787;2,37
2788;2,346
2789;2,148
2790;2,106
2791;2,1
2792;2,184
2793;2,07
2794;2,142
2795;2,25
2796;2,202
2797;2,196
2798;2,184
2799;2,184
2800;2,208
2801;2,22
2802;2,106
2803;2,106
2804;2,124
2805;2,064
2806;2,19
2807;2,388
2808;2,352
2809;2,322
2810;2,454
2811;2,31
2812;2,328
2813;2,262
2814;2,358
2815;2,322
2816;2,418
2817;2,466
2818;2,454
2819;2,424
2820;2,532
2821;2,52
2822;2,49
2823;2,61
2824;2,436
2825;2,364
2826;2,358
2827;2,31
2828;2,328
2829;2,388
2830;2,334
2831;2,532
2832;2,574
2833;2,46
2834;2,508
2835;2,49
2836;2,592
2837;2,424
2838;2,502
2839;2,532
2840;2,52
2841;2,442
2842;2,406
2843;2,55
2844;2,436
2845;2,352
2846;2,394
2847;2,496
2848;2,436
2849;2,376
2850;2,298
2851;2,4
2852;2,436
2853;2,466
2854;2,364
2855;2,49
2856;2,472
2857;2,382
2858;2,52
2859;2,43
2860;2,412
2861;2,244
2862;2,472
2863;2,454
2864;2,466
2865;2,442
2866;2,52
2867;2,466
2868;2,298
2869;2,538
2870;2,388
2871;2,46
2872;2,322
2873;2,358
2874;2,316
2875;2,268
2876;2,214
2877;2,322
2878;2,34
2879;2,28
2880;2,268
2881;2,172
2882;2,136
2883;2,118
2884;2,082
2885;1,992
2886;2,04
2887;2,208
2888;2,232
2889;2,22
2890;2,286
2891;2,214
2892;2,184
2893;2,16
2894;2,31
2895;2,232
2896;2,292
2897;2,208
2898;2,31
2899;2,286
2900;2,262
2901;2,292
2902;2,31
2903;2,268
2904;2,166
2905;2,196
2906;2,19
2907;2,196
2908;2,148
2909;2,16
2910;2,076
2911;2,178
2912;2,328
2913;2,256
2914;2,25
2915;2,304
2916;2,334
2917;2,208
2918;2,262
2919;2,208
2920;2,322
2921;2,274
2922;2,28
2923;2,196
2924;2,322
2925;2,34
2926;2,412
2927;2,448
2928;2,46
2929;2,406
2930;2,478
2931;2,448
2932;2,46
2933;2,37
2934;2,538
2935;2,478
2936;2,526
2937;2,472
2938;2,442
2939;2,568
2940;2,532
2941;2,478
2942;2,298
2943;2,484
2944;2,538
2945;2,436
2946;2,454
2947;2,334
2948;2,448
2949;2,55
2950;2,496
2951;2,598
2952;2,61
2953;2,496
2954;2,592
2955;2,562
2956;2,532
2957;2,334
2958;2,202
2959;2,172
2960;2,178
2961;2,064
2962;2,184
2963;2,328
2964;2,49
2965;2,586
2966;2,46
2967;2,43
2968;2,538
2969;2,568
2970;2,55
2971;2,436
2972;2,556
2973;2,562
2974;2,466
2975;2,55
2976;2,7
2977;2,508
2978;2,556
2979;2,634
2980;2,634
2981;2,448
2982;2,592
2983;2,574
2984;2,736
2985;2,67
2986;2,376
2987;2,628
2988;2,634
2989;2,592
2990;2,544
2991;2,514
2992;2,478
2993;2,448
2994;2,502
2995;2,352
2996;2,43
2997;2,46
2998;2,448
2999;2,49
3000;2,532
3001;2,442
3002;2,604
3003;2,454
3004;2,4
3005;2,238
3006;2,502
3007;2,502
3008;2,556
3009;2,466
3010;2,532
3011;2,544
3012;2,562
3013;2,496
3014;2,556
3015;2,73
3016;2,616
3017;2,604
3018;2,664
3019;2,556
3020;2,466
3021;2,586
3022;2,472
3023;2,52
3024;2,502
3025;2,4
3026;2,46
3027;2,43
3028;2,49
3029;2,406
3030;2,544
3031;2,598
3032;2,694
3033;2,568
3034;2,466
3035;2,55
3036;2,442
3037;2,46
3038;2,454
3039;2,496
3040;2,43
3041;2,394
3042;2,352
3043;2,352
3044;2,34
3045;2,424
3046;2,406
3047;2,304
3048;2,364
3049;2,31
3050;2,346
3051;2,364
3052;2,328
3053;2,28
3054;2,394
3055;2,346
3056;2,388
3057;2,418
3058;2,412
3059;2,376
3060;2,49
3061;2,514
3062;2,592
3063;2,61
3064;2,64
3065;2,55
3066;2,484
3067;2,472
3068;2,556
3069;2,634
3070;2,646
3071;2,61
3072;2,52
3073;2,502
3074;2,322
3075;2,346
3076;2,322
3077;2,196
3078;2,172
3079;2,28
3080;2,406
3081;2,388
3082;2,364
3083;2,508
3084;2,43
3085;2,544
3086;2,484
3087;2,442
3088;2,58
3089;2,58
3090;2,514
3091;2,274
3092;2,472
3093;2,646
3094;2,766
3095;2,778
3096;2,766
3097;2,646
3098;2,652
3099;2,562
3100;2,634
3101;2,502
3102;2,61
3103;2,658
3104;2,694
3105;2,76
3106;2,682
3107;2,772
3108;2,652
3109;2,622
3110;2,574
3111;2,772
3112;2,634
3113;2,436
3114;2,502
3115;2,61
3116;2,526
3117;2,484
3118;2,49
3119;2,64
3120;2,604
3121;2,418
3122;2,598
3123;2,484
3124;2,544
3125;2,322
3126;2,316
3127;2,352
3128;2,346
3129;2,28
3130;2,328
3131;2,394
3132;2,334
3133;2,298
3134;2,484
3135;2,718
3136;2,676
3137;2,694
3138;2,496
3139;2,628
3140;2,55
3141;2,574
3142;2,418
3143;2,592
3144;2,532
3145;2,562
3146;2,628
3147;2,526
3148;2,544
3149;2,406
3150;2,532
3151;2,556
3152;2,676
3153;2,616
3154;2,55
3155;2,736
3156;2,646
3157;2,622
3158;2,586
3159;2,628
3160;2,556
3161;2,442
3162;2,526
3163;2,496
3164;2,472
3165;2,532
3166;2,292
3167;2,226
3168;2,31
3169;2,268
3170;2,442
3171;2,538
3172;2,64
3173;2,4
3174;2,556
3175;2,574
3176;2,424
3177;2,394
3178;2,4
3179;2,424
3180;2,4
3181;2,34
3182;2,442
3183;2,382
3184;2,244
3185;2,244
3186;2,196
3187;2,19
3188;2,046
3189;2,184
3190;2,118
3191;1,974
3192;1,992
3193;2,01
3194;2,07
3195;1,986
3196;2,004
3197;2,07
3198;2,058
3199;1,926
3200;1,968
3201;1,83
3202;1,83
3203;1,908
3204;1,95
3205;1,872
3206;1,992
3207;1,848
3208;1,938
3209;1,998
3210;2,154
3211;2,136
3212;2,046
3213;2,208
3214;2,154
3215;2,118
3216;2,106
3217;2,142
3218;2,124
3219;2,16
3220;2,094
3221;2,112
3222;2,19
3223;2,298
3224;1,866
3225;1,908
3226;1,914
3227;2,028
3228;2,082
3229;2,22
3230;2,298
3231;2,292
3232;2,28
3233;2,238
3234;2,232
3235;2,286
3236;2,226
3237;2,256
3238;2,274
3239;2,178
3240;1,986
3241;2,202
3242;2,202
3243;2,19
3244;2,16
3245;2,142
3246;2,052
3247;2,04
3248;2,106
3249;2,31
3250;2,31
3251;2,214
3252;2,238
3253;2,31
3254;2,37
3255;2,298
3256;2,268
3257;2,298
3258;2,22
3259;2,16
3260;2,328
3261;2,34
3262;2,304
3263;2,31
3264;2,34
3265;2,28
3266;2,316
3267;2,334
3268;2,394
3269;2,316
3270;2,406
3271;2,388
3272;2,418
3273;2,346
3274;2,334
3275;2,346
3276;2,37
3277;2,076
3278;2,112
3279;2,25
3280;2,22
3281;2,214
3282;2,328
3283;2,19
3284;2,184
3285;2,232
3286;2,226
3287;2,298
3288;2,31
3289;2,292
3290;2,28
3291;2,244
3292;2,286
3293;2,226
3294;2,382
3295;2,364
3296;2,352
3297;2,364
3298;2,442
3299;2,364
3300;2,316
3301;2,478
3302;2,496
3303;2,7
3304;2,736
3305;2,724
3306;2,382
3307;2,226
3308;2,31
3309;2,334
3310;2,244
3311;2,334
3312;2,34
3313;2,448
3314;2,508
3315;2,532
3316;2,568
3317;2,43
3318;2,43
3319;2,586
3320;2,52
3321;2,478
3322;2,646
3323;2,604
3324;2,622
3325;2,592
3326;2,532
3327;2,574
3328;2,574
3329;2,502
3330;2,52
3331;2,508
3332;2,454
3333;2,466
3334;2,346
3335;2,448
3336;2,4
3337;2,334
3338;2,454
3339;2,4
3340;2,424
3341;2,172
3342;2,412
3343;2,412
3344;2,376
3345;2,274
3346;2,49
3347;2,454
3348;2,466
3349;2,544
3350;2,46
3351;2,544
3352;2,502
3353;2,436
3354;2,394
3355;2,418
3356;2,472
3357;2,604
3358;2,514
3359;2,598
3360;2,568
3361;2,43
3362;2,49
3363;2,436
3364;2,394
3365;2,292
3366;2,454
3367;2,478
3368;2,454
3369;2,49
3370;2,472
3371;2,514
3372;2,472
3373;2,52
3374;2,454
3375;2,568
3376;2,478
3377;2,322
3378;2,208
3379;2,25
3380;2,196
3381;2,196
3382;2,256
3383;2,148
3384;2,082
3385;1,956
3386;2,046
3387;2,016
3388;1,944
3389;1,944
3390;1,98
3391;2,046
3392;2,142
3393;2,46
3394;2,418
3395;2,4
3396;2,31
3397;2,4
3398;2,43
3399;2,442
3400;2,49
3401;2,436
3402;2,34
3403;2,37
3404;2,466
3405;2,424
3406;2,424
3407;2,25
3408;2,358
3409;2,262
3410;2,226
3411;2,256
3412;2,208
3413;2,136
3414;2,082
3415;2,172
3416;2,316
3417;2,316
3418;2,346
3419;2,4
3420;2,304
3421;2,31
3422;2,316
3423;2,352
3424;2,388
3425;2,382
3426;2,388
3427;2,37
3428;2,454
3429;2,598
3430;2,34
3431;2,418
3432;2,466
3433;2,418
3434;2,454
3435;2,31
3436;2,28
3437;2,148
3438;2,316
3439;2,328
3440;2,43
3441;2,502
3442;2,388
3443;2,472
3444;2,46
3445;2,472
3446;2,37
3447;2,526
3448;2,502
3449;2,454
3450;2,424
3451;2,526
3452;2,514
3453;2,442
3454;2,346
3455;2,16
3456;2,034
3457;1,866
3458;1,998
3459;2,028
3460;1,968
3461;1,932
3462;2,064
3463;2,058
3464;2,082
3465;2,094
3466;2,13
3467;2,118
3468;2,01
3469;2,148
3470;2,196
3471;2,244
3472;2,202
3473;2,22
3474;2,142
3475;2,196
3476;2,352
3477;2,394
3478;2,268
3479;2,352
3480;2,25
3481;2,352
3482;2,496
3483;2,34
3484;2,37
3485;2,214
3486;2,352
3487;2,466
3488;2,484
3489;2,508
3490;2,508
3491;2,526
3492;2,502
3493;2,604
3494;2,544
3495;2,754
3496;2,64
3497;2,508
3498;2,472
3499;2,52
3500;2,49
3501;2,466
3502;2,334
3503;2,358
3504;2,334
3505;2,28
3506;2,46
3507;2,37
3508;2,43
3509;2,244
3510;2,412
3511;2,436
3512;2,43
3513;2,37
3514;2,316
3515;2,34
3516;2,298
3517;2,304
3518;2,274
3519;2,43
3520;2,352
3521;2,352
3522;2,244
3523;2,322
3524;2,316
3525;2,25
3526;2,034
3527;2,04
3528;2,034
3529;2,1
3530;2,082
3531;2,058
3532;2,052
3533;2,046
3534;2,184
3535;2,184
3536;2,214
3537;2,22
3538;2,232
3539;2,238
3540;2,214
3541;2,256
3542;2,244
3543;2,286
3544;2,202
3545;2,142
3546;2,112
3547;2,04
3548;2,04
3549;2,016
3550;2,094
3551;2,052
3552;2,118
3553;2,172
3554;2,178
3555;2,208
3556;2,196
3557;2,298
3558;2,412
3559;2,436
3560;2,448
3561;2,478
3562;2,574
3563;2,598
3564;2,598
3565;2,43
3566;2,514
3567;2,43
3568;2,502
3569;2,394
3570;2,232
3571;2,34
3572;2,46
3573;2,43
3574;2,472
3575;2,448
3576;2,448
3577;2,394
3578;2,37
3579;2,496
3580;2,496
3581;2,484
3582;2,538
3583;2,466
3584;2,484
3585;2,37
3586;2,442
3587;2,52
3588;2,49
3589;2,544
3590;2,424
3591;2,466
3592;2,616
3593;2,682
3594;2,688
3595;2,586
3596;2,67
3597;2,766
3598;2,688
3599;2,7
3600;2,658
3601;2,682
3602;2,616
3603;2,706
3604;2,622
3605;2,55
3606;2,664
3607;2,562
3608;2,652
3609;2,586
3610;2,622
3611;2,58
3612;2,61
3613;2,634
3614;2,556
3615;2,64
3616;2,598
3617;2,508
3618;2,49
3619;2,406
3620;2,472
3621;2,526
3622;2,502
3623;2,526
3624;2,598
3625;2,526
3626;2,502
3627;2,412
3628;2,478
3629;2,304
3630;2,118
3631;2,142
3632;2,214
3633;2,268
3634;2,226
3635;2,316
3636;2,334
3637;2,244
3638;2,316
3639;2,43
3640;2,376
3641;2,424
3642;2,592
3643;2,52
3644;2,532
3645;2,58
3646;2,58
3647;2,592
3648;2,568
3649;2,358
3650;2,52
3651;2,466
3652;2,436
3653;2,37
3654;2,502
3655;2,538
3656;2,604
3657;2,49
3658;2,574
3659;2,322
3660;2,496
3661;2,49
3662;2,442
3663;2,514
3664;2,472
3665;2,484
3666;2,442
3667;2,346
3668;2,406
3669;2,442
3670;2,442
3671;2,55
3672;2,466
3673;2,406
3674;2,418
3675;2,436
3676;2,454
3677;2,31
3678;2,496
3679;2,586
3680;2,526
3681;2,466
3682;2,49
3683;2,562
3684;2,454
3685;2,55
3686;2,49
3687;2,55
3688;2,49
3689;2,574
3690;2,676
3691;2,628
3692;2,628
3693;2,526
3694;2,346
3695;2,358
3696;2,364
3697;2,34
3698;2,376
3699;2,34
3700;2,328
3701;2,298
3702;2,502
3703;2,544
3704;2,436
3705;2,496
3706;2,556
3707;2,538
3708;2,55
3709;2,676
3710;2,598
3711;2,682
3712;2,58
3713;2,658
3714;2,562
3715;2,406
3716;2,244
3717;2,184
3718;2,19
3719;2,406
3720;2,31
3721;2,352
3722;2,316
3723;2,304
3724;2,214
3725;2,214
3726;2,262
3727;2,412
3728;2,382
3729;2,34
3730;2,25
3731;2,382
3732;2,508
3733;2,412
3734;2,412
3735;2,346
3736;2,388
3737;2,496
3738;2,43
3739;2,46
3740;2,442
3741;2,466
3742;2,406
3743;2,388
3744;2,382
3745;2,346
3746;2,346
3747;2,322
3748;2,196
3749;2,16
3750;2,142
3751;2,13
3752;2,196
3753;2,274
3754;2,268
3755;2,286
3756;2,304
3757;2,25
3758;2,376
3759;2,298
3760;2,454
3761;2,508
3762;2,508
3763;2,478
3764;2,58
3765;2,634
3766;2,592
3767;2,682
3768;2,622
3769;2,496
3770;2,55
3771;2,622
3772;2,55
3773;2,454
3774;2,574
3775;2,706
3776;2,664
3777;2,622
3778;2,496
3779;2,61
3780;2,664
3781;2,598
3782;2,61
3783;2,664
3784;2,712
3785;2,622
3786;2,682
3787;2,616
3788;2,586
3789;2,676
3790;2,7
3791;2,766
3792;2,736
3793;2,574
3794;2,67
3795;2,574
3796;2,232
3797;2,13
3798;2,316
3799;2,358
3800;2,322
3801;2,316
3802;2,286
3803;2,286
3804;2,274
3805;2,28
3806;2,202
3807;2,358
3808;2,37
3809;2,586
3810;2,562
3811;2,526
3812;2,574
3813;2,472
3814;2,43
3815;2,436
3816;2,466
3817;2,454
3818;2,526
3819;2,406
3820;2,202
3821;2,064
3822;2,352
3823;2,466
3824;2,466
3825;2,442
3826;2,454
3827;2,388
3828;2,412
3829;2,478
3830;2,442
3831;2,49
3832;2,424
3833;2,496
3834;2,49
3835;2,472
3836;2,454
3837;2,544
3838;2,412
3839;2,478
3840;2,49
3841;2,466
3842;2,496
3843;2,346
3844;2,364
3845;2,274
3846;2,436
3847;2,484
3848;2,346
3849;2,382
3850;2,388
3851;2,382
3852;2,472
3853;2,496
3854;2,454
3855;2,598
3856;2,454
3857;2,43
3858;2,298
3859;2,304
3860;2,376
3861;2,256
3862;2,148
3863;2,118
3864;2,232
3865;2,112
3866;2,352
3867;2,346
3868;2,316
3869;2,142
3870;2,388
3871;2,364
3872;2,298
3873;2,358
3874;2,358
3875;2,412
3876;2,31
3877;2,442
3878;2,358
3879;2,406
3880;2,37
3881;2,088
3882;1,992
3883;1,962
3884;2,112
3885;2,244
3886;2,25
3887;2,124
3888;2,106
3889;2,1
3890;2,136
3891;2,13
3892;2,148
3893;2,106
3894;2,208
3895;2,28
3896;2,166
3897;2,274
3898;2,256
3899;2,256
3900;2,286
3901;2,274
3902;2,358
3903;2,25
3904;2,154
3905;2,094
3906;1,932
3907;2,034
3908;2,13
3909;2,1
3910;2,13
3911;2,202
3912;2,268
3913;2,268
3914;2,166
3915;2,07
3916;2,04
3917;2,04
3918;2,022
3919;2,124
3920;2,166
3921;2,226
3922;2,268
3923;2,292
3924;2,262
3925;2,286
3926;2,346
3927;2,394
3928;2,43
3929;2,514
3930;2,448
3931;2,346
3932;2,49
3933;2,508
3934;2,49
3935;2,526
3936;2,568
3937;2,55
3938;2,55
3939;2,538
3940;2,538
3941;2,454
3942;2,682
3943;2,586
3944;2,28
3945;2,358
3946;2,25
3947;2,244
3948;2,202
3949;2,142
3950;2,166
3951;2,328
3952;2,244
3953;2,178
3954;2,052
3955;2,13
3956;2,202
3957;2,184
3958;2,136
3959;2,142
3960;2,208
3961;2,07
3962;2,142
3963;2,064
3964;2,232
3965;2,13
3966;2,316
3967;2,358
3968;2,322
3969;2,316
3970;2,286
3971;2,286
3972;2,274
3973;2,28
3974;2,202
3975;2,358
3976;2,37
3977;2,586
3978;2,562
3979;2,526
3980;2,4851
3981;2,5416
3982;2,3357
3983;2,3945
3984;2,5202
3985;2,4636
3986;2,5541
3987;2,5432
3988;2,4519
3989;2,4146
3990;2,4608
3991;2,5462
3992;2,5734
3993;2,4656
3994;2,5996
3995;2,6307
3996;2,6294
3997;2,6955
3998;2,6782
3999;2,7329
4000;2,6448
4001;2,667
4002;2,5977
4003;2,5905
4004;2,616
4005;2,6493
4006;2,5734
4007;2,6026
4008;2,5561
4009;2,4944
4010;2,5922
4011;2,5475
4012;2,534
4013;2,4265
4014;2,5455
4015;2,6056
4016;2,4903
4017;2,5262
4018;2,6233
4019;2,6682
4020;2,5711
4021;2,3903
4022;2,3831
4023;2,5029
4024;2,444
4025;2,4366
4026;2,3922
4027;2,374
4028;2,3549
4029;2,3426
4030;2,2564
4031;2,378
4032;2,406
4033;2,2986
4034;2,483
4035;2,4104
4036;2,3596
4037;2,2245
4038;2,2922
4039;2,2998
4040;2,398
4041;2,4136
4042;2,6171
4043;2,5216
4044;2,4218
4045;2,49
4046;2,6074
4047;2,6329
4048;2,5238
4049;2,708
4050;2,6077
4051;2,5566
4052;2,4287
4053;2,3533
4054;2,4643
4055;2,4395
4056;2,4452
4057;2,3471
4058;2,2333
4059;2,1933
4060;2,1607
4061;2,102
4062;1,9913
4063;2,233
4064;2,1794
4065;2,3469
4066;2,2774
4067;2,3188
4068;2,3891
4069;2,3606
4070;2,309
4071;2,3569
4072;2,3511
4073;2,3166
4074;2,1881
4075;2,2764
4076;2,2537
4077;2,2148
4078;2,2004
4079;2,1931
4080;2,1622
4081;2,1434
4082;2,0625
4083;1,9793
4084;2,0336
4085;2,0351
4086;2,0043
4087;2,0293
4088;2,2273
4089;2,2269
4090;2,2794
4091;2,3743
4092;2,2256
4093;2,2831
4094;2,2528
4095;2,2379
4096;2,234
4097;2,2891
4098;2,321
4099;2,2427
4100;2,4195
4101;2,5084
4102;2,4339
4103;2,5201
4104;2,5515
4105;2,5071
4106;2,5629
4107;2,5254
4108;2,4408
4109;2,2105
4110;2,0812
4111;2,1679
4112;2,187
4113;2,1367
4114;2,0972
4115;2,1612
4116;2,1399
4117;2,0859
4118;2,1079
