,P_PV,P_BESS,E_BESS,pv2load,pv2bess,pv_curtailed,bess2load,lcoe,lcos,lco2,savings_EUR,co2avoided_kgCO2
1943,9.0,3.0,15.0,3330.1395908741056,6041.744546021783,1696.1338171477887,5741.003299145696,44.40872116582605,48.71374038921596,198.10072686398587,558830.4060176153,229396.8194362599
1944,9.0,3.0,18.0,3598.6541096709475,5975.800969227574,1493.5628751451577,5679.971901191196,47.76643262181607,57.14931921091809,226.00328944664005,568900.8910118059,234342.3377893853
1945,9.0,3.0,21.0,3874.528412670947,5832.217326277048,1361.2722150956836,5544.232440388195,51.34177208952455,65.68220908678643,254.49207569820317,575207.2986083276,237654.7520334672
1946,9.0,3.0,24.0,4086.0926604183155,5713.680831845469,1268.2444617798942,5433.237770678196,55.040098228396914,74.2723329925643,283.31824591252666,579378.4282792797,240057.88795039058
1947,9.0,3.0,27.0,4178.947083244106,5688.223013901259,1200.8478568983155,5409.717843631195,58.85218591037336,82.95218840851005,312.5565470120818,582729.2620259905,241725.7983237414
1948,9.0,3.0,30.0,4267.817801344106,5647.539546927575,1152.6606057719996,5372.683550006196,62.72317982058768,91.67351026116776,341.9946618790945,585380.3653843768,242960.1893301499
1949,9.0,3.0,33.0,4367.14268252779,5587.526922717574,1113.3483487983156,5316.336557006695,66.61365122779928,100.3933023930487,371.45739780332497,587730.7476741,243985.18359556526
1950,9.0,3.0,36.0,4454.048314827791,5538.436446496521,1075.5331927193686,5271.315604596694,70.47766266901485,109.04829148334174,400.7047995619491,590094.1026083449,244968.4322123224
1951,9.0,3.0,39.0,4621.392493780422,5400.947329049153,1045.6781312141054,5141.365943021695,74.34271074691961,117.68315142281597,429.8989908609033,592306.612401338,245844.10204229265
1952,9.0,3.0,42.0,4679.212686990949,5372.363310788626,1016.4419562641054,5115.826125674195,78.21908112106657,126.31803334748433,459.1099725082565,593994.775645164,246604.22984696022
1953,9.0,3.0,45.0,4754.789857560948,5321.9083075681,991.3197889146318,5068.558872614695,82.103157134894,134.95071138638252,488.3263469273404,595590.6341127445,247280.1600402099
1954,9.0,3.0,48.0,4866.223601520949,5226.496802710204,975.2975498125265,4979.5329429996955,86.01644266416567,143.61981762348628,517.684951578107,596922.4934994592,247824.85821213227
