,P_PV,P_BESS,E_BESS,pv2load,pv2bess,pv_curtailed,bess2load,lcoe,lcos,lco2,savings_EUR,co2avoided_kgCO2
2129,9.5,6.0,24.0,2943.014040037105,7146.846938096333,1593.0468622460007,6794.530070529017,54.9533992535466,72.60792573740093,278.66369273291457,627375.6091640418,242844.4154278984
2130,9.5,6.0,30.0,3250.7785236626314,6968.847998982648,1463.2813177341588,6627.711078371019,62.342442204466394,89.46495214955465,335.425771903213,635584.4462114164,246189.49922868458
2131,9.5,6.0,36.0,3499.6446699657886,6804.92942833344,1378.3337420802116,6474.268436254269,69.84091173533825,106.3308160169946,392.37358079241875,641200.5834505821,248428.89737916322
2132,9.5,6.0,42.0,3692.206043088158,6678.279379569491,1312.4224177217902,6356.230889928517,77.35782270559851,123.13258744877129,449.17433727127815,645164.0028289357,250205.43124335096
2133,9.5,6.0,48.0,3778.827265131053,6651.074209217122,1253.006366031264,6332.665978093765,84.86018829443204,139.8453942731732,505.7116567255077,648501.7578851726,251713.7183545077
2134,9.5,6.0,54.0,3854.5891743623683,6622.915184784229,1205.4034812328428,6308.194904882518,92.37638338695606,156.5320552710851,562.1983066302166,651132.0923835863,252937.4552608932
2135,9.5,6.0,60.0,3982.656099284474,6532.505826420018,1167.745914674948,6224.586014436517,99.88391035007548,173.16697100146226,618.531424028155,653280.0159785335,254020.73281589767
2136,9.5,6.0,66.0,4041.770773733158,6505.130888985808,1136.0061776604743,6200.859823874017,107.42135660839965,189.825543398686,674.9730876377688,654942.3645718511,254869.92036585652
2137,9.5,6.0,72.0,4130.85917589763,6440.904434227915,1111.1442302538953,6142.124691854019,114.963218774857,206.47055093625596,731.3843861456787,656722.5111179114,255599.2750952701
2138,9.5,6.0,78.0,4229.08406192921,6365.208078140282,1088.615700309948,6072.493153570768,122.48156600580452,223.05558758398257,787.5978435411084,658442.3706276339,256291.59623987903
2139,9.5,6.0,84.0,4236.807980751051,6385.694556589493,1060.405303038895,6094.23530809752,129.9473141263956,239.52857514665186,843.428853831775,660115.7516860213,257009.9937972529
2140,9.5,6.0,90.0,4221.03215145421,6430.282617036338,1031.5930718888947,6138.873965522021,137.37859486993506,255.9227630762828,898.9946332369227,661744.7458707015,257715.2578726769
2141,9.5,6.0,96.0,4300.122804097631,6375.567427156071,1007.2176091257372,6089.174535135769,144.7612205187745,272.2120107101759,954.2031261886565,663225.8738572784,258419.9178392983
